ay,need,setting,alpha,beta,expectation
12,SP,OOE,1.0867347,0.9132653,0.5433673
12,UKN,EO,0.0867347,0.9132653,0.0867347
12,UKN,FEC,0.0867347,1.9132653,0.04336735
12,UKN,IMS,0.0867347,0.9132653,0.0867347
12,UKN,ISS,0.0867347,0.9132653,0.0867347
12,UKN,ISSR,0.0867347,0.9132653,0.0867347
12,UKN,MAP,0.0867347,0.9132653,0.0867347
12,UKN,MMS,0.0867347,0.9132653,0.0867347
12,UKN,MMSIB,0.0867347,2.9132652,0.028911564
12,UKN,MMSOB,0.0867347,0.9132653,0.0867347
12,UKN,MSS,0.0867347,0.9132653,0.0867347
12,UKN,MSSIB,0.0867347,0.9132653,0.0867347
12,UKN,MSSOB,0.0867347,0.9132653,0.0867347
12,UKN,MSSR,0.0867347,0.9132653,0.0867347
12,UKN,MU,0.0867347,0.9132653,0.0867347
12,UKN,MUOB,0.0867347,0.9132653,0.0867347
12,UKN,NMSS,0.0867347,0.9132653,0.0867347
12,UKN,NMSSR,0.0867347,0.9132653,0.0867347
12,UKN,OOE,1.0867347,0.9132653,0.5433673
13,CI,EO,0.1716418,1.8283582,0.0858209
13,CI,FEC,0.1716418,0.82835823,0.1716418
13,CI,IMS,0.1716418,1.8283582,0.0858209
13,CI,ISS,0.1716418,0.82835823,0.1716418
13,CI,ISSR,0.1716418,3.8283582,0.04291045
13,CI,MAP,0.1716418,1.8283582,0.0858209
13,CI,MMS,0.1716418,0.82835823,0.1716418
13,CI,MMSIB,5.171642,6.828358,0.43097016
13,CI,MMSOB,0.1716418,0.82835823,0.1716418
13,CI,MSS,0.1716418,0.82835823,0.1716418
13,CI,MSSIB,2.1716418,4.828358,0.31023455
13,CI,MSSOB,0.1716418,1.8283582,0.0858209
13,CI,MSSR,0.1716418,0.82835823,0.1716418
13,CI,MU,0.1716418,0.82835823,0.1716418
13,CI,MUOB,0.1716418,0.82835823,0.1716418
13,CI,NMSS,0.1716418,3.8283582,0.04291045
13,CI,NMSSR,0.1716418,0.82835823,0.1716418
13,CI,OOE,1.1716418,0.82835823,0.5858209
13,CL,EO,0.1716418,0.82835823,0.1716418
13,CL,FEC,0.1716418,1.8283582,0.0858209
13,CL,IMS,0.1716418,0.82835823,0.1716418
13,CL,ISS,0.1716418,0.82835823,0.1716418
13,CL,ISSR,0.1716418,1.8283582,0.0858209
13,CL,MAP,0.1716418,0.82835823,0.1716418
13,CL,MMS,0.1716418,0.82835823,0.1716418
13,CL,MMSIB,2.1716418,2.8283582,0.43432835
13,CL,MMSOB,0.1716418,0.82835823,0.1716418
13,CL,MSS,0.1716418,0.82835823,0.1716418
13,CL,MSSIB,0.1716418,6.828358,0.024520256
13,CL,MSSOB,0.1716418,1.8283582,0.0858209
13,CL,MSSR,0.1716418,0.82835823,0.1716418
13,CL,MU,0.1716418,0.82835823,0.1716418
13,CL,MUOB,0.1716418,0.82835823,0.1716418
13,CL,NMSS,0.1716418,2.8283582,0.05721393
13,CL,NMSSR,0.1716418,0.82835823,0.1716418
13,CL,OOE,0.1716418,0.82835823,0.1716418
13,OTH,EO,0.1716418,0.82835823,0.1716418
13,OTH,FEC,0.1716418,1.8283582,0.0858209
13,OTH,IMS,0.1716418,1.8283582,0.0858209
13,OTH,ISS,0.1716418,0.82835823,0.1716418
13,OTH,ISSR,0.1716418,0.82835823,0.1716418
13,OTH,MAP,0.1716418,0.82835823,0.1716418
13,OTH,MMS,0.1716418,0.82835823,0.1716418
13,OTH,MMSIB,0.1716418,0.82835823,0.1716418
13,OTH,MMSOB,1.1716418,0.82835823,0.5858209
13,OTH,MSS,0.1716418,0.82835823,0.1716418
13,OTH,MSSIB,0.1716418,0.82835823,0.1716418
13,OTH,MSSOB,0.1716418,0.82835823,0.1716418
13,OTH,MSSR,0.1716418,0.82835823,0.1716418
13,OTH,MU,0.1716418,0.82835823,0.1716418
13,OTH,MUOB,0.1716418,0.82835823,0.1716418
13,OTH,NMSS,0.1716418,0.82835823,0.1716418
13,OTH,NMSSR,0.1716418,0.82835823,0.1716418
13,OTH,OOE,0.1716418,0.82835823,0.1716418
13,SEMH,EO,0.1716418,0.82835823,0.1716418
13,SEMH,FEC,0.1716418,0.82835823,0.1716418
13,SEMH,IMS,0.1716418,0.82835823,0.1716418
13,SEMH,ISS,0.1716418,0.82835823,0.1716418
13,SEMH,ISSR,0.1716418,0.82835823,0.1716418
13,SEMH,MAP,0.1716418,4.828358,0.034328356
13,SEMH,MMS,0.1716418,0.82835823,0.1716418
13,SEMH,MMSIB,0.1716418,0.82835823,0.1716418
13,SEMH,MMSOB,0.1716418,1.8283582,0.0858209
13,SEMH,MSS,0.1716418,0.82835823,0.1716418
13,SEMH,MSSIB,0.1716418,1.8283582,0.0858209
13,SEMH,MSSOB,0.1716418,0.82835823,0.1716418
13,SEMH,MSSR,0.1716418,0.82835823,0.1716418
13,SEMH,MU,0.1716418,1.8283582,0.0858209
13,SEMH,MUOB,0.1716418,0.82835823,0.1716418
13,SEMH,NMSS,0.1716418,0.82835823,0.1716418
13,SEMH,NMSSR,0.1716418,0.82835823,0.1716418
13,SEMH,OOE,0.1716418,1.8283582,0.0858209
13,SP,EO,0.1716418,0.82835823,0.1716418
13,SP,FEC,0.1716418,0.82835823,0.1716418
13,SP,IMS,0.1716418,0.82835823,0.1716418
13,SP,ISS,0.1716418,0.82835823,0.1716418
13,SP,ISSR,0.1716418,0.82835823,0.1716418
13,SP,MAP,0.1716418,0.82835823,0.1716418
13,SP,MMS,0.1716418,0.82835823,0.1716418
13,SP,MMSIB,0.1716418,3.8283582,0.04291045
13,SP,MMSOB,0.1716418,0.82835823,0.1716418
13,SP,MSS,0.1716418,0.82835823,0.1716418
13,SP,MSSIB,0.1716418,2.8283582,0.05721393
13,SP,MSSOB,0.1716418,2.8283582,0.05721393
13,SP,MSSR,0.1716418,0.82835823,0.1716418
13,SP,MU,0.1716418,0.82835823,0.1716418
13,SP,MUOB,0.1716418,0.82835823,0.1716418
13,SP,NMSS,0.1716418,1.8283582,0.0858209
13,SP,NMSSR,0.1716418,0.82835823,0.1716418
13,SP,OOE,0.1716418,0.82835823,0.1716418
13,UKN,EO,0.1716418,0.82835823,0.1716418
13,UKN,FEC,0.1716418,0.82835823,0.1716418
13,UKN,IMS,0.1716418,0.82835823,0.1716418
13,UKN,ISS,0.1716418,0.82835823,0.1716418
13,UKN,ISSR,0.1716418,0.82835823,0.1716418
13,UKN,MAP,0.1716418,0.82835823,0.1716418
13,UKN,MMS,0.1716418,0.82835823,0.1716418
13,UKN,MMSIB,0.1716418,0.82835823,0.1716418
13,UKN,MMSOB,0.1716418,0.82835823,0.1716418
13,UKN,MSS,0.1716418,0.82835823,0.1716418
13,UKN,MSSIB,0.1716418,0.82835823,0.1716418
13,UKN,MSSOB,0.1716418,0.82835823,0.1716418
13,UKN,MSSR,0.1716418,0.82835823,0.1716418
13,UKN,MU,0.1716418,0.82835823,0.1716418
13,UKN,MUOB,0.1716418,0.82835823,0.1716418
13,UKN,NMSS,0.1716418,0.82835823,0.1716418
13,UKN,NMSSR,0.1716418,0.82835823,0.1716418
13,UKN,OOE,0.1716418,0.82835823,0.1716418
14,CI,EO,0.75,0.25,0.75
14,CI,FEC,1.75,1.25,0.5833333
14,CI,IMS,0.75,0.25,0.75
14,CI,ISS,0.75,0.25,0.75
14,CI,ISSR,0.75,0.25,0.75
14,CI,MAP,0.75,0.25,0.75
14,CI,MMS,0.75,0.25,0.75
14,CI,MMSIB,1.75,0.25,0.875
14,CI,MMSOB,0.75,0.25,0.75
14,CI,MSS,0.75,0.25,0.75
14,CI,MSSIB,4.75,0.25,0.95
14,CI,MSSOB,0.75,0.25,0.75
14,CI,MSSR,0.75,0.25,0.75
14,CI,MU,0.75,0.25,0.75
14,CI,MUOB,0.75,0.25,0.75
14,CI,NMSS,1.75,0.25,0.875
14,CI,NMSSR,0.75,0.25,0.75
14,CI,OOE,0.75,0.25,0.75
14,CL,EO,0.75,0.25,0.75
14,CL,FEC,0.75,1.25,0.375
14,CL,IMS,0.75,0.25,0.75
14,CL,ISS,0.75,0.25,0.75
14,CL,ISSR,1.75,0.25,0.875
14,CL,MAP,0.75,0.25,0.75
14,CL,MMS,0.75,0.25,0.75
14,CL,MMSIB,1.75,1.25,0.5833333
14,CL,MMSOB,0.75,0.25,0.75
14,CL,MSS,0.75,0.25,0.75
14,CL,MSSIB,4.75,0.25,0.95
14,CL,MSSOB,0.75,0.25,0.75
14,CL,MSSR,0.75,0.25,0.75
14,CL,MU,0.75,0.25,0.75
14,CL,MUOB,0.75,0.25,0.75
14,CL,NMSS,1.75,0.25,0.875
14,CL,NMSSR,1.75,0.25,0.875
14,CL,OOE,0.75,0.25,0.75
14,OTH,EO,0.75,0.25,0.75
14,OTH,FEC,0.75,0.25,0.75
14,OTH,IMS,0.75,0.25,0.75
14,OTH,ISS,0.75,0.25,0.75
14,OTH,ISSR,0.75,0.25,0.75
14,OTH,MAP,0.75,0.25,0.75
14,OTH,MMS,0.75,0.25,0.75
14,OTH,MMSIB,0.75,0.25,0.75
14,OTH,MMSOB,0.75,0.25,0.75
14,OTH,MSS,0.75,0.25,0.75
14,OTH,MSSIB,0.75,0.25,0.75
14,OTH,MSSOB,0.75,0.25,0.75
14,OTH,MSSR,0.75,0.25,0.75
14,OTH,MU,0.75,0.25,0.75
14,OTH,MUOB,0.75,0.25,0.75
14,OTH,NMSS,0.75,0.25,0.75
14,OTH,NMSSR,0.75,0.25,0.75
14,OTH,OOE,0.75,0.25,0.75
14,SEMH,EO,0.75,0.25,0.75
14,SEMH,FEC,0.75,0.25,0.75
14,SEMH,IMS,0.75,0.25,0.75
14,SEMH,ISS,0.75,0.25,0.75
14,SEMH,ISSR,0.75,0.25,0.75
14,SEMH,MAP,0.75,1.25,0.375
14,SEMH,MMS,0.75,0.25,0.75
14,SEMH,MMSIB,0.75,0.25,0.75
14,SEMH,MMSOB,0.75,1.25,0.375
14,SEMH,MSS,0.75,0.25,0.75
14,SEMH,MSSIB,0.75,0.25,0.75
14,SEMH,MSSOB,0.75,0.25,0.75
14,SEMH,MSSR,0.75,0.25,0.75
14,SEMH,MU,0.75,0.25,0.75
14,SEMH,MUOB,0.75,0.25,0.75
14,SEMH,NMSS,0.75,0.25,0.75
14,SEMH,NMSSR,0.75,0.25,0.75
14,SEMH,OOE,0.75,0.25,0.75
14,SP,EO,0.75,0.25,0.75
14,SP,FEC,0.75,0.25,0.75
14,SP,IMS,0.75,0.25,0.75
14,SP,ISS,0.75,0.25,0.75
14,SP,ISSR,0.75,0.25,0.75
14,SP,MAP,0.75,0.25,0.75
14,SP,MMS,0.75,0.25,0.75
14,SP,MMSIB,0.75,0.25,0.75
14,SP,MMSOB,0.75,0.25,0.75
14,SP,MSS,0.75,0.25,0.75
14,SP,MSSIB,1.75,0.25,0.875
14,SP,MSSOB,3.75,0.25,0.9375
14,SP,MSSR,0.75,0.25,0.75
14,SP,MU,0.75,0.25,0.75
14,SP,MUOB,0.75,0.25,0.75
14,SP,NMSS,0.75,0.25,0.75
14,SP,NMSSR,0.75,0.25,0.75
14,SP,OOE,0.75,0.25,0.75
14,UKN,EO,0.75,0.25,0.75
14,UKN,FEC,0.75,1.25,0.375
14,UKN,IMS,0.75,0.25,0.75
14,UKN,ISS,0.75,0.25,0.75
14,UKN,ISSR,0.75,0.25,0.75
14,UKN,MAP,0.75,0.25,0.75
14,UKN,MMS,0.75,0.25,0.75
14,UKN,MMSIB,0.75,0.25,0.75
14,UKN,MMSOB,0.75,0.25,0.75
14,UKN,MSS,0.75,0.25,0.75
14,UKN,MSSIB,0.75,0.25,0.75
14,UKN,MSSOB,0.75,0.25,0.75
14,UKN,MSSR,0.75,0.25,0.75
14,UKN,MU,0.75,0.25,0.75
14,UKN,MUOB,0.75,0.25,0.75
14,UKN,NMSS,0.75,0.25,0.75
14,UKN,NMSSR,0.75,0.25,0.75
14,UKN,OOE,0.75,0.25,0.75
15,CI,EO,0.19444445,0.8055556,0.19444445
15,CI,FEC,0.19444445,0.8055556,0.19444445
15,CI,ISS,0.19444445,0.8055556,0.19444445
15,CI,ISSR,0.19444445,0.8055556,0.19444445
15,CI,MAP,0.19444445,0.8055556,0.19444445
15,CI,MSS,0.19444445,0.8055556,0.19444445
15,CI,MSSIB,0.19444445,0.8055556,0.19444445
15,CI,MSSOB,0.19444445,0.8055556,0.19444445
15,CI,MSSR,0.19444445,0.8055556,0.19444445
15,CI,NMSS,0.19444445,0.8055556,0.19444445
15,CI,NMSSR,0.19444445,0.8055556,0.19444445
15,CI,OOE,0.19444445,0.8055556,0.19444445
15,CL,EO,0.19444445,0.8055556,0.19444445
15,CL,FEC,0.19444445,2.8055556,0.06481481
15,CL,ISS,0.19444445,0.8055556,0.19444445
15,CL,ISSR,0.19444445,0.8055556,0.19444445
15,CL,MAP,0.19444445,0.8055556,0.19444445
15,CL,MSS,0.19444445,0.8055556,0.19444445
15,CL,MSSIB,0.19444445,0.8055556,0.19444445
15,CL,MSSOB,0.19444445,0.8055556,0.19444445
15,CL,MSSR,0.19444445,0.8055556,0.19444445
15,CL,NMSS,0.19444445,0.8055556,0.19444445
15,CL,NMSSR,0.19444445,0.8055556,0.19444445
15,CL,OOE,0.19444445,0.8055556,0.19444445
15,OTH,EO,0.19444445,0.8055556,0.19444445
15,OTH,FEC,0.19444445,0.8055556,0.19444445
15,OTH,ISS,0.19444445,0.8055556,0.19444445
15,OTH,ISSR,0.19444445,0.8055556,0.19444445
15,OTH,MAP,0.19444445,0.8055556,0.19444445
15,OTH,MSS,0.19444445,0.8055556,0.19444445
15,OTH,MSSIB,0.19444445,0.8055556,0.19444445
15,OTH,MSSOB,0.19444445,0.8055556,0.19444445
15,OTH,MSSR,0.19444445,0.8055556,0.19444445
15,OTH,NMSS,0.19444445,0.8055556,0.19444445
15,OTH,NMSSR,0.19444445,0.8055556,0.19444445
15,OTH,OOE,0.19444445,0.8055556,0.19444445
15,SEMH,EO,0.19444445,0.8055556,0.19444445
15,SEMH,FEC,0.19444445,0.8055556,0.19444445
15,SEMH,ISS,0.19444445,0.8055556,0.19444445
15,SEMH,ISSR,0.19444445,0.8055556,0.19444445
15,SEMH,MAP,0.19444445,0.8055556,0.19444445
15,SEMH,MSS,0.19444445,0.8055556,0.19444445
15,SEMH,MSSIB,0.19444445,0.8055556,0.19444445
15,SEMH,MSSOB,0.19444445,0.8055556,0.19444445
15,SEMH,MSSR,0.19444445,0.8055556,0.19444445
15,SEMH,NMSS,0.19444445,0.8055556,0.19444445
15,SEMH,NMSSR,0.19444445,0.8055556,0.19444445
15,SEMH,OOE,0.19444445,0.8055556,0.19444445
15,SP,EO,0.19444445,0.8055556,0.19444445
15,SP,FEC,0.19444445,1.8055556,0.097222224
15,SP,ISS,0.19444445,0.8055556,0.19444445
15,SP,ISSR,0.19444445,0.8055556,0.19444445
15,SP,MAP,0.19444445,0.8055556,0.19444445
15,SP,MSS,0.19444445,0.8055556,0.19444445
15,SP,MSSIB,0.19444445,0.8055556,0.19444445
15,SP,MSSOB,0.19444445,0.8055556,0.19444445
15,SP,MSSR,0.19444445,0.8055556,0.19444445
15,SP,NMSS,0.19444445,0.8055556,0.19444445
15,SP,NMSSR,1.1944444,0.8055556,0.5972222
15,SP,OOE,0.19444445,0.8055556,0.19444445
15,UKN,EO,0.19444445,0.8055556,0.19444445
15,UKN,FEC,0.19444445,9.805555,0.019444445
15,UKN,ISS,0.19444445,0.8055556,0.19444445
15,UKN,ISSR,0.19444445,0.8055556,0.19444445
15,UKN,MAP,0.19444445,0.8055556,0.19444445
15,UKN,MSS,0.19444445,0.8055556,0.19444445
15,UKN,MSSIB,0.19444445,0.8055556,0.19444445
15,UKN,MSSOB,0.19444445,0.8055556,0.19444445
15,UKN,MSSR,0.19444445,0.8055556,0.19444445
15,UKN,NMSS,0.19444445,0.8055556,0.19444445
15,UKN,NMSSR,0.19444445,0.8055556,0.19444445
15,UKN,OOE,0.19444445,0.8055556,0.19444445
16,CI,EO,0.16666667,0.8333333,0.16666667
16,CI,FEC,0.16666667,0.8333333,0.16666667
16,CI,MAP,0.16666667,0.8333333,0.16666667
16,CI,MSS,0.16666667,0.8333333,0.16666667
16,CI,OOE,0.16666667,0.8333333,0.16666667
16,CL,EO,0.16666667,0.8333333,0.16666667
16,CL,FEC,0.16666667,0.8333333,0.16666667
16,CL,MAP,0.16666667,0.8333333,0.16666667
16,CL,MSS,0.16666667,0.8333333,0.16666667
16,CL,OOE,0.16666667,0.8333333,0.16666667
16,OTH,EO,0.16666667,0.8333333,0.16666667
16,OTH,FEC,0.16666667,0.8333333,0.16666667
16,OTH,MAP,0.16666667,1.8333334,0.083333336
16,OTH,MSS,0.16666667,0.8333333,0.16666667
16,OTH,OOE,0.16666667,0.8333333,0.16666667
16,SEMH,EO,0.16666667,0.8333333,0.16666667
16,SEMH,FEC,0.16666667,0.8333333,0.16666667
16,SEMH,MAP,0.16666667,0.8333333,0.16666667
16,SEMH,MSS,0.16666667,0.8333333,0.16666667
16,SEMH,OOE,0.16666667,0.8333333,0.16666667
16,SP,EO,0.16666667,0.8333333,0.16666667
16,SP,FEC,0.16666667,1.8333334,0.083333336
16,SP,MAP,0.16666667,0.8333333,0.16666667
16,SP,MSS,0.16666667,0.8333333,0.16666667
16,SP,OOE,0.16666667,0.8333333,0.16666667
16,UKN,EO,0.16666667,0.8333333,0.16666667
16,UKN,FEC,0.16666667,0.8333333,0.16666667
16,UKN,MAP,0.16666667,0.8333333,0.16666667
16,UKN,MSS,0.16666667,0.8333333,0.16666667
16,UKN,OOE,0.16666667,0.8333333,0.16666667
18,CI,EO,0.25,0.75,0.25
18,CI,FEC,0.25,0.75,0.25
18,CI,MAP,0.25,0.75,0.25
18,CI,MSS,0.25,0.75,0.25
18,CI,OOE,0.25,0.75,0.25
18,CL,EO,0.25,0.75,0.25
18,CL,FEC,0.25,0.75,0.25
18,CL,MAP,0.25,1.75,0.125
18,CL,MSS,0.25,0.75,0.25
18,CL,OOE,0.25,0.75,0.25
18,OTH,EO,0.25,0.75,0.25
18,OTH,FEC,0.25,0.75,0.25
18,OTH,MAP,0.25,0.75,0.25
18,OTH,MSS,0.25,0.75,0.25
18,OTH,OOE,0.25,0.75,0.25
18,SEMH,EO,0.25,0.75,0.25
18,SEMH,FEC,0.25,0.75,0.25
18,SEMH,MAP,0.25,0.75,0.25
18,SEMH,MSS,0.25,0.75,0.25
18,SEMH,OOE,0.25,0.75,0.25
18,SP,EO,0.25,0.75,0.25
18,SP,FEC,0.25,0.75,0.25
18,SP,MAP,0.25,0.75,0.25
18,SP,MSS,0.25,0.75,0.25
18,SP,OOE,0.25,0.75,0.25
18,UKN,EO,0.25,0.75,0.25
18,UKN,FEC,0.25,0.75,0.25
18,UKN,MAP,0.25,0.75,0.25
18,UKN,MSS,0.25,0.75,0.25
18,UKN,OOE,0.25,0.75,0.25
