ay,need,setting,expectation,normalisation-constant,alpha
4,UKN,OOE,1.8601190476190491E-4,55.99999999999995,0.010416666666666666
5,CI,EO,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,IMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,ISS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,ISSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,MMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,MMSIB,0.48095776772247517,51.99999999999984,25.00980392156863
5,CI,MMSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,MSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,MSSIB,0.03865007541478142,51.99999999999984,2.0098039215686274
5,CI,MSSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,MSSOP,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,MSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,MU,0.019419306184012126,51.99999999999984,1.0098039215686274
5,CI,MUOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,NMSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,NMSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CI,OOE,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,EO,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,IMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,ISS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,ISSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,MMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,MMSIB,0.09634238310708929,51.99999999999984,5.009803921568627
5,CL,MMSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,MSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,MSSIB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,MSSOB,0.03865007541478142,51.99999999999984,2.0098039215686274
5,CL,MSSOP,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,MSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,MU,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,MUOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,NMSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,NMSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,CL,OOE,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,EO,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,IMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,ISS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,ISSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MMSIB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MMSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MSSIB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MSSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MSSOP,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MU,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,MUOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,NMSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,NMSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,OTH,OOE,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,EO,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,IMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,ISS,0.019419306184012126,51.99999999999984,1.0098039215686274
5,SEMH,ISSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,MMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,MMSIB,0.13480392156862786,51.99999999999984,7.009803921568627
5,SEMH,MMSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,MSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,MSSIB,0.05788084464555071,51.99999999999984,3.0098039215686274
5,SEMH,MSSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,MSSOP,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,MSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,MU,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,MUOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,NMSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,NMSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SEMH,OOE,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,EO,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,IMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,ISS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,ISSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,MMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,MMSIB,0.07711161387632,51.99999999999984,4.009803921568627
5,SP,MMSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,MSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,MSSIB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,MSSOB,0.019419306184012126,51.99999999999984,1.0098039215686274
5,SP,MSSOP,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,MSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,MU,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,MUOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,NMSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,NMSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,SP,OOE,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,EO,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,IMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,ISS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,ISSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MMS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MMSIB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MMSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MSSIB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MSSOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MSSOP,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MU,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,MUOB,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,NMSS,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,NMSSR,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
5,UKN,OOE,1.8853695324283617E-4,51.99999999999984,0.00980392156862745
6,CI,EO,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,IMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,ISS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,ISSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,MMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,MMSIB,0.2729500891265593,44.000000000000064,12.009803921568627
6,CI,MMSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,MSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,MSSIB,0.02295008912655968,44.000000000000064,1.0098039215686274
6,CI,MSSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,MSSOP,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,MSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,MU,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,MUOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,NMSS,0.02295008912655968,44.000000000000064,1.0098039215686274
6,CI,NMSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CI,OOE,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,EO,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,IMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,ISS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,ISSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,MMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,MMSIB,0.22749554367201394,44.000000000000064,10.009803921568627
6,CL,MMSOB,0.02295008912655968,44.000000000000064,1.0098039215686274
6,CL,MSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,MSSIB,0.02295008912655968,44.000000000000064,1.0098039215686274
6,CL,MSSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,MSSOP,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,MSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,MU,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,MUOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,NMSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,NMSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,CL,OOE,0.02295008912655968,44.000000000000064,1.0098039215686274
6,OTH,EO,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,IMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,ISS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,ISSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MMSIB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MMSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MSSIB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MSSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MSSOP,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MU,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,MUOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,NMSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,NMSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,OTH,OOE,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,EO,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,IMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,ISS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,ISSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,MMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,MMSIB,0.18204099821746855,44.000000000000064,8.009803921568627
6,SEMH,MMSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,MSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,MSSIB,0.04567736185383237,44.000000000000064,2.0098039215686274
6,SEMH,MSSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,MSSOP,0.02295008912655968,44.000000000000064,1.0098039215686274
6,SEMH,MSSR,0.02295008912655968,44.000000000000064,1.0098039215686274
6,SEMH,MU,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,MUOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,NMSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,NMSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SEMH,OOE,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,EO,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,IMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,ISS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,ISSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,MMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,MMSIB,0.04567736185383237,44.000000000000064,2.0098039215686274
6,SP,MMSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,MSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,MSSIB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,MSSOB,0.04567736185383237,44.000000000000064,2.0098039215686274
6,SP,MSSOP,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,MSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,MU,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,MUOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,NMSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,NMSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,SP,OOE,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,EO,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,IMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,ISS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,ISSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MMS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MMSIB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MMSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MSSIB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MSSOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MSSOP,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MU,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,MUOB,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,NMSS,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,NMSSR,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
6,UKN,OOE,2.2281639928698718E-4,44.000000000000064,0.00980392156862745
7,CI,EO,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,IMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,ISS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,ISSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,MAP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,MMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,MMSIB,0.13225017470300482,53.00000000000003,7.0092592592592595
7,CI,MMSOB,0.05677847658979731,53.00000000000003,3.009259259259259
7,CI,MSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,MSSIB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,MSSOB,0.037910552061495434,53.00000000000003,2.009259259259259
7,CI,MSSOP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,MSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,MU,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,MUOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,NMSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,NMSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CI,OOE,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,EO,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,IMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,ISS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,ISSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,MAP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,MMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,MMSIB,0.26432564640111794,53.00000000000003,14.00925925925926
7,CL,MMSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,MSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,MSSIB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,MSSOB,0.01904262753319356,53.00000000000003,1.0092592592592593
7,CL,MSSOP,0.01904262753319356,53.00000000000003,1.0092592592592593
7,CL,MSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,MU,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,MUOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,NMSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,NMSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,CL,OOE,0.01904262753319356,53.00000000000003,1.0092592592592593
7,OTH,EO,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,IMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,ISS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,ISSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MAP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MMSIB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MMSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MSSIB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MSSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MSSOP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MU,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,MUOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,NMSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,NMSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,OTH,OOE,0.01904262753319356,53.00000000000003,1.0092592592592593
7,SEMH,EO,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,IMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,ISS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,ISSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,MAP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,MMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,MMSIB,0.09451432564640107,53.00000000000003,5.0092592592592595
7,SEMH,MMSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,MSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,MSSIB,0.037910552061495434,53.00000000000003,2.009259259259259
7,SEMH,MSSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,MSSOP,0.05677847658979731,53.00000000000003,3.009259259259259
7,SEMH,MSSR,0.01904262753319356,53.00000000000003,1.0092592592592593
7,SEMH,MU,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,MUOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,NMSS,0.01904262753319356,53.00000000000003,1.0092592592592593
7,SEMH,NMSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SEMH,OOE,0.037910552061495434,53.00000000000003,2.009259259259259
7,SP,EO,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,IMS,0.01904262753319356,53.00000000000003,1.0092592592592593
7,SP,ISS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,ISSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MAP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MMSIB,0.0756464011180992,53.00000000000003,4.0092592592592595
7,SP,MMSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MSSIB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MSSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MSSOP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,MU,0.037910552061495434,53.00000000000003,2.009259259259259
7,SP,MUOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,NMSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,NMSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,SP,OOE,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,EO,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,IMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,ISS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,ISSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MAP,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MMS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MMSIB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MMSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MSSIB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MSSOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MSSOP,0.01904262753319356,53.00000000000003,1.0092592592592593
7,UKN,MSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MU,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,MUOB,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,NMSS,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,NMSSR,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
7,UKN,OOE,1.7470300489168405E-4,53.00000000000003,0.009259259259259259
8,CI,EO,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,IMS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,ISS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,ISSR,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,MAP,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,MMS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,MMSIB,0.08735909822866335,23.000000000000025,2.009259259259259
8,CI,MMSOB,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,MSS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,MSSIB,0.04388083735909818,23.000000000000025,1.0092592592592593
8,CI,MSSOB,0.04388083735909818,23.000000000000025,1.0092592592592593
8,CI,MSSOP,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,MSSR,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,MU,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,MUOB,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,NMSS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,NMSSR,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CI,OOE,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,EO,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,IMS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,ISS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,ISSR,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MAP,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MMS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MMSIB,0.08735909822866335,23.000000000000025,2.009259259259259
8,CL,MMSOB,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MSS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MSSIB,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MSSOB,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MSSOP,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MSSR,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MU,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,MUOB,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,NMSS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,NMSSR,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,CL,OOE,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,OTH,EO,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,OTH,IMS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,OTH,ISS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,OTH,ISSR,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,OTH,MAP,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,OTH,MMS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,OTH,MMSIB,0.04388083735909818,23.000000000000025,1.0092592592592593
8,OTH,MMSOB,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
8,OTH,MSS,4.0257648953301084E-4,23.000000000000025,0.009259259259259259
