calendar-year,setting,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2021,MMS,15.8,2.27,3.0,13.0,13.0,14.0,15.0,17.0,21.0,21.0,14.39,17.21
2021,NMSSR,2.17,1.34,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.33,3.0
2021,MAP,54.8,9.66,13.0,41.0,41.0,48.0,52.0,61.0,77.0,77.0,48.81,60.79
2021,IMS,29.0,2.9,5.0,24.0,24.0,27.0,29.0,32.0,33.0,33.0,27.2,30.8
2021,MSSR,26.3,5.8,3.0,16.0,16.0,24.0,26.0,27.0,40.0,40.0,22.71,29.89
2021,MSSOB,65.3,5.25,8.0,55.0,55.0,62.0,64.0,70.0,74.0,74.0,62.04,68.56
2021,MSSIB,519.7,13.23,16.0,502.0,502.0,508.0,518.0,524.0,552.0,552.0,511.5,527.9
2022,MSS,4.2,2.04,4.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,2.94,5.46
2022,MMSOB,58.5,6.07,7.0,45.0,45.0,56.0,62.0,63.0,64.0,64.0,54.74,62.26
2022,NMSS,35.8,10.17,5.0,23.0,23.0,32.0,34.0,37.0,63.0,63.0,29.5,42.1
2022,MSSOP,30.3,4.75,5.0,19.0,19.0,29.0,30.0,34.0,37.0,37.0,27.35,33.25
2022,MMSIB,1511.5,53.4,105.0,1434.0,1434.0,1459.0,1494.0,1564.0,1599.0,1599.0,1478.4,1544.6
2022,MUOB,3.8,1.47,3.0,2.0,2.0,2.0,4.0,5.0,6.0,6.0,2.89,4.71
2022,EYS,13.9,2.12,3.0,9.0,9.0,13.0,14.0,16.0,16.0,16.0,12.59,15.21
2022,MU,134.5,14.29,12.0,110.0,110.0,128.0,134.0,140.0,162.0,162.0,125.64,143.36
2022,FEC,213.0,13.59,28.0,195.0,195.0,200.0,206.0,228.0,235.0,235.0,204.58,221.42
2022,ISSR,8.5,2.29,4.0,5.0,5.0,7.0,8.0,11.0,12.0,12.0,7.08,9.92
2022,ISS,51.8,7.96,12.0,36.0,36.0,47.0,51.0,59.0,65.0,65.0,46.87,56.73
2022,OOE,117.9,14.34,21.0,96.0,96.0,109.0,113.0,130.0,142.0,142.0,109.01,126.79
2022,EO,25.9,6.27,9.0,14.0,14.0,21.0,26.0,30.0,38.0,38.0,22.01,29.79
2022,MMS,16.0,2.61,4.0,11.0,11.0,14.0,16.0,18.0,20.0,20.0,14.38,17.62
2022,NMSSR,2.71,1.03,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,2.08,3.35
2022,MAP,55.9,8.51,13.0,42.0,42.0,49.0,54.0,62.0,67.0,67.0,50.62,61.18
2022,IMS,29.7,4.47,7.0,23.0,23.0,26.0,28.0,33.0,38.0,38.0,26.93,32.47
2022,MSSR,26.0,4.47,3.0,16.0,16.0,25.0,26.0,28.0,34.0,34.0,23.23,28.77
2022,MSSOB,66.4,7.31,7.0,53.0,53.0,64.0,66.0,71.0,77.0,77.0,61.87,70.93
2022,MSSIB,541.1,10.44,17.0,520.0,520.0,532.0,543.0,549.0,555.0,555.0,534.63,547.57
