calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2020,16,49.7,9.81,20.0,33.0,33.0,41.0,47.0,61.0,63.0,63.0,43.62,55.78
2020,10,170.9,5.52,8.0,164.0,164.0,166.0,168.0,174.0,183.0,183.0,167.48,174.32
2020,18,2.5,2.2,5.0,0.0,0.0,0.0,2.0,5.0,6.0,6.0,1.14,3.86
2020,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,200.3,9.2,14.0,186.0,186.0,193.0,201.0,207.0,215.0,215.0,194.6,206.0
2021,0,102.9,10.35,15.0,86.0,86.0,93.0,101.0,108.0,119.0,119.0,96.49,109.31
2021,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,181.9,10.76,12.0,160.0,160.0,179.0,181.0,191.0,196.0,196.0,175.23,188.57
2021,20,1.2,1.99,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,-0.03,2.43
2021,1,146.1,12.66,8.0,111.0,111.0,146.0,148.0,154.0,158.0,158.0,138.25,153.95
2021,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,-2,16.2,6.9,10.0,6.0,6.0,12.0,15.0,22.0,29.0,29.0,11.93,20.47
2021,4,174.6,14.89,24.0,153.0,153.0,160.0,170.0,184.0,197.0,197.0,165.37,183.83
2021,-1,55.3,6.83,8.0,45.0,45.0,51.0,53.0,59.0,66.0,66.0,51.07,59.53
2021,15,60.9,6.07,7.0,50.0,50.0,57.0,58.0,64.0,72.0,72.0,57.14,64.66
2021,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,13,127.6,9.38,16.0,107.0,107.0,120.0,129.0,136.0,139.0,139.0,121.78,133.42
2021,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,-3,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.05,0.45
2021,6,193.8,7.24,10.0,181.0,181.0,189.0,193.0,199.0,205.0,205.0,189.32,198.28
2021,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,17,41.2,8.06,10.0,28.0,28.0,36.0,38.0,46.0,55.0,55.0,36.2,46.2
2021,3,187.8,17.41,23.0,154.0,154.0,177.0,190.0,200.0,216.0,216.0,177.01,198.59
2021,12,110.0,7.59,9.0,98.0,98.0,105.0,108.0,114.0,123.0,123.0,105.3,114.7
2021,2,149.8,9.59,17.0,133.0,133.0,143.0,149.0,160.0,162.0,162.0,143.86,155.74
2021,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,19,1.2,1.17,2.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.48,1.92
2021,11,169.4,4.63,8.0,161.0,161.0,165.0,170.0,173.0,176.0,176.0,166.53,172.27
2021,9,205.0,8.0,14.0,189.0,189.0,199.0,204.0,213.0,215.0,215.0,200.04,209.96
2021,5,192.3,10.16,13.0,178.0,178.0,186.0,188.0,199.0,211.0,211.0,186.0,198.6
2021,14,82.3,8.47,8.0,69.0,69.0,77.0,79.0,85.0,100.0,100.0,77.05,87.55
2021,16,51.0,6.84,13.0,43.0,43.0,45.0,49.0,58.0,63.0,63.0,46.76,55.24
2021,10,171.6,9.67,17.0,153.0,153.0,166.0,171.0,183.0,184.0,184.0,165.61,177.59
2021,18,4.4,3.26,4.0,0.0,0.0,2.0,3.0,6.0,11.0,11.0,2.38,6.42
2021,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,188.2,6.88,10.0,178.0,178.0,182.0,187.0,192.0,202.0,202.0,183.93,192.47
2022,0,109.7,18.4,36.0,83.0,83.0,95.0,103.0,131.0,140.0,140.0,98.29,121.11
2022,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7,202.7,9.96,13.0,192.0,192.0,195.0,199.0,208.0,226.0,226.0,196.53,208.87
2022,20,0.6,0.92,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.03,1.17
2022,1,141.2,13.55,17.0,123.0,123.0,132.0,137.0,149.0,171.0,171.0,132.8,149.6
2022,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,-2,13.7,3.74,4.0,8.0,8.0,12.0,13.0,16.0,21.0,21.0,11.38,16.02
2022,4,197.3,17.94,25.0,161.0,161.0,183.0,205.0,208.0,223.0,223.0,186.18,208.42
2022,-1,54.8,6.94,12.0,45.0,45.0,50.0,52.0,62.0,66.0,66.0,50.5,59.1
2022,15,65.2,8.92,12.0,50.0,50.0,61.0,63.0,73.0,79.0,79.0,59.67,70.73
2022,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,13,94.4,10.74,15.0,76.0,76.0,88.0,92.0,103.0,112.0,112.0,87.74,101.06
2022,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,-3,0.6,1.28,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-0.19,1.39
2022,6,200.6,11.22,20.0,187.0,187.0,190.0,195.0,210.0,219.0,219.0,193.65,207.55
