calendar-year,academic-year,need,setting,population
2018,7,V,D,0.0
2018,7,V,E,0.0
2018,7,V,F,0.0
2018,7,V,G,0.0
2018,7,V,H,0.0
2018,7,V,I,0.0
2018,7,V,J,1.0
2018,7,V,K,0.0
2018,7,V,L,0.0
2018,7,V,M,0.0
2018,7,V,R,0.0
2018,7,W,A,0.0
2018,7,W,B,0.0
2018,7,W,C,0.0
2018,7,W,D,0.0
2018,7,W,E,0.0
2018,7,W,F,0.0
2018,7,W,G,0.0
2018,7,W,H,0.0
2018,7,W,I,0.0
2018,7,W,J,0.0
2018,7,W,K,0.0
2018,7,W,L,0.0
2018,7,W,M,0.0
2018,7,W,R,1.0
2018,7,X,A,2.0
2018,7,X,B,9.0
2018,7,X,C,0.0
2018,7,X,D,3.0
2018,7,X,E,0.0
2018,7,X,F,0.0
2018,7,X,G,0.0
2018,7,X,H,0.0
2018,7,X,I,0.0
2018,7,X,J,0.0
2018,7,X,K,0.0
2018,7,X,L,0.0
2018,7,X,M,0.0
2018,7,X,R,0.0
2018,7,Y,A,0.0
2018,7,Y,B,7.0
2018,7,Y,C,0.0
2018,7,Y,D,0.0
2018,7,Y,E,0.0
2018,7,Y,F,4.0
2018,7,Y,G,1.0
2018,7,Y,H,0.0
2018,7,Y,I,1.0
2018,7,Y,J,0.0
2018,7,Y,K,0.0
2018,7,Y,L,0.0
2018,7,Y,M,0.0
2018,7,Y,R,0.0
2018,8,T,A,20.0
2018,8,T,B,48.0
2018,8,T,C,0.0
2018,8,T,D,0.0
2018,8,T,E,5.0
2018,8,T,F,0.0
2018,8,T,G,2.0
2018,8,T,H,0.0
2018,8,T,I,3.0
2018,8,T,J,1.0
2018,8,T,K,1.0
2018,8,T,L,0.0
2018,8,T,M,0.0
2018,8,T,N,0.0
2018,8,T,R,0.0
2018,8,U,A,2.0
2018,8,U,B,28.0
2018,8,U,C,0.0
2018,8,U,D,0.0
2018,8,U,E,0.0
2018,8,U,F,0.0
2018,8,U,G,0.0
2018,8,U,H,0.0
2018,8,U,I,1.0
2018,8,U,J,3.0
2018,8,U,K,0.0
2018,8,U,L,0.0
2018,8,U,M,0.0
2018,8,U,N,0.0
2018,8,U,R,0.0
2018,8,V,A,1.0
2018,8,V,B,3.0
2018,8,V,C,0.0
2018,8,V,D,0.0
2018,8,V,E,0.0
2018,8,V,F,0.0
2018,8,V,G,0.0
2018,8,V,H,0.0
2018,8,V,I,0.0
2018,8,V,J,0.0
2018,8,V,K,0.0
2018,8,V,L,0.0
2018,8,V,M,0.0
2018,8,V,N,0.0
2018,8,V,R,0.0
2018,8,W,A,0.0
2018,8,W,B,0.0
2018,8,W,C,0.0
2018,8,W,D,0.0
2018,8,W,E,0.0
2018,8,W,F,0.0
2018,8,W,G,0.0
2018,8,W,H,0.0
2018,8,W,I,0.0
2018,8,W,J,0.0
2018,8,W,K,0.0
2018,8,W,L,0.0
2018,8,W,M,0.0
2018,8,W,N,0.0
2018,8,W,R,1.0
2018,8,X,A,3.0
2018,8,X,B,8.0
2018,8,X,C,0.0
2018,8,X,D,5.0
2018,8,X,E,0.0
2018,8,X,F,0.0
2018,8,X,G,0.0
2018,8,X,H,0.0
2018,8,X,I,0.0
2018,8,X,J,2.0
2018,8,X,K,0.0
2018,8,X,L,0.0
2018,8,X,M,0.0
2018,8,X,N,1.0
2018,8,X,R,0.0
2018,8,Y,A,1.0
2018,8,Y,B,9.0
2018,8,Y,C,0.0
2018,8,Y,D,0.0
2018,8,Y,E,0.0
2018,8,Y,F,4.0
2018,8,Y,G,0.0
2018,8,Y,H,1.0
2018,8,Y,I,3.0
2018,8,Y,J,1.0
2018,8,Y,K,0.0
2018,8,Y,L,0.0
2018,8,Y,M,0.0
2018,8,Y,N,0.0
2018,8,Y,R,0.0
2018,9,T,A,12.0
2018,9,T,B,42.0
2018,9,T,C,0.0
2018,9,T,D,0.0
2018,9,T,E,1.0
2018,9,T,F,0.0
2018,9,T,G,1.0
2018,9,T,H,0.0
2018,9,T,I,0.0
2018,9,T,J,3.0
2018,9,T,K,0.0
2018,9,T,L,0.0
2018,9,T,M,0.0
2018,9,T,N,0.0
2018,9,T,R,0.0
2018,9,U,A,6.0
2018,9,U,B,26.0
2018,9,U,C,0.0
2018,9,U,D,0.0
2018,9,U,E,1.0
2018,9,U,F,0.0
2018,9,U,G,0.0
2018,9,U,H,0.0
2018,9,U,I,0.0
2018,9,U,J,1.0
2018,9,U,K,0.0
2018,9,U,L,1.0
2018,9,U,M,0.0
2018,9,U,N,0.0
2018,9,U,R,0.0
2018,9,V,A,1.0
2018,9,V,B,1.0
2018,9,V,C,0.0
2018,9,V,D,0.0
2018,9,V,E,0.0
2018,9,V,F,0.0
2018,9,V,G,0.0
2018,9,V,H,0.0
2018,9,V,I,0.0
2018,9,V,J,0.0
2018,9,V,K,0.0
2018,9,V,L,0.0
2018,9,V,M,0.0
2018,9,V,N,0.0
2018,9,V,R,0.0
2018,9,W,A,0.0
2018,9,W,B,0.0
2018,9,W,C,0.0
2018,9,W,D,0.0
2018,9,W,E,0.0
2018,9,W,F,0.0
2018,9,W,G,0.0
2018,9,W,H,0.0
2018,9,W,I,0.0
2018,9,W,J,0.0
2018,9,W,K,0.0
2018,9,W,L,0.0
2018,9,W,M,0.0
2018,9,W,N,0.0
2018,9,W,R,1.0
2018,9,X,A,1.0
2018,9,X,B,6.0
2018,9,X,C,0.0
2018,9,X,D,2.0
2018,9,X,E,0.0
2018,9,X,F,0.0
2018,9,X,G,0.0
2018,9,X,H,1.0
2018,9,X,I,0.0
2018,9,X,J,1.0
2018,9,X,K,0.0
2018,9,X,L,1.0
2018,9,X,M,0.0
2018,9,X,N,1.0
2018,9,X,R,2.0
2018,9,Y,A,0.0
2018,9,Y,B,12.0
2018,9,Y,C,0.0
2018,9,Y,D,0.0
2018,9,Y,E,0.0
2018,9,Y,F,3.0
2018,9,Y,G,0.0
2018,9,Y,H,0.0
2018,9,Y,I,1.0
2018,9,Y,J,0.0
2018,9,Y,K,0.0
2018,9,Y,L,1.0
2018,9,Y,M,0.0
2018,9,Y,N,0.0
2018,9,Y,R,0.0
2018,10,T,A,16.0
2018,10,T,B,64.0
2018,10,T,C,0.0
2018,10,T,D,0.0
2018,10,T,E,1.0
2018,10,T,F,0.0
2018,10,T,G,0.0
2018,10,T,H,4.0
2018,10,T,I,2.0
2018,10,T,J,0.0
2018,10,T,K,0.0
2018,10,T,L,7.0
2018,10,T,M,0.0
2018,10,T,N,0.0
2018,10,T,R,0.0
2018,10,U,A,13.0
2018,10,U,B,18.0
2018,10,U,C,0.0
2018,10,U,D,0.0
2018,10,U,E,0.0
2018,10,U,F,0.0
2018,10,U,G,0.0
2018,10,U,H,1.0
2018,10,U,I,0.0
2018,10,U,J,2.0
2018,10,U,K,1.0
2018,10,U,L,5.0
2018,10,U,M,0.0
2018,10,U,N,2.0
2018,10,U,R,0.0
2018,10,V,A,1.0
2018,10,V,B,2.0
2018,10,V,C,0.0
2018,10,V,D,0.0
2018,10,V,E,0.0
2018,10,V,F,0.0
2018,10,V,G,0.0
2018,10,V,H,0.0
2018,10,V,I,0.0
2018,10,V,J,0.0
2018,10,V,K,0.0
2018,10,V,L,0.0
2018,10,V,M,0.0
2018,10,V,N,0.0
2018,10,V,R,0.0
2018,10,W,A,0.0
2018,10,W,B,0.0
2018,10,W,C,0.0
2018,10,W,D,0.0
2018,10,W,E,0.0
2018,10,W,F,0.0
2018,10,W,G,0.0
2018,10,W,H,0.0
2018,10,W,I,0.0
2018,10,W,J,0.0
2018,10,W,K,0.0
2018,10,W,L,0.0
2018,10,W,M,0.0
2018,10,W,N,0.0
2018,10,W,R,3.0
2018,10,X,A,4.0
2018,10,X,B,9.0
2018,10,X,C,0.0
2018,10,X,D,0.0
2018,10,X,E,2.0
2018,10,X,F,0.0
2018,10,X,G,1.0
2018,10,X,H,1.0
2018,10,X,I,1.0
2018,10,X,J,2.0
2018,10,X,K,0.0
2018,10,X,L,1.0
2018,10,X,M,0.0
2018,10,X,N,6.0
2018,10,X,R,4.0
2018,10,Y,A,1.0
2018,10,Y,B,4.0
2018,10,Y,C,0.0
2018,10,Y,D,0.0
2018,10,Y,E,0.0
2018,10,Y,F,6.0
2018,10,Y,G,0.0
2018,10,Y,H,2.0
2018,10,Y,I,0.0
2018,10,Y,J,0.0
2018,10,Y,K,0.0
2018,10,Y,L,2.0
2018,10,Y,M,0.0
2018,10,Y,N,0.0
2018,10,Y,R,0.0
2018,11,T,A,7.0
2018,11,T,B,47.0
2018,11,T,C,2.0
2018,11,T,D,0.0
2018,11,T,E,0.0
2018,11,T,F,0.0
2018,11,T,G,0.0
2018,11,T,H,2.0
2018,11,T,I,0.0
2018,11,T,J,2.0
2018,11,T,K,1.0
2018,11,T,L,3.0
2018,11,T,M,0.0
2018,11,T,N,0.0
2018,11,T,R,0.0
2018,11,T,S,0.0
2018,11,U,A,13.0
2018,11,U,B,16.0
2018,11,U,C,0.0
2018,11,U,D,0.0
2018,11,U,E,1.0
2018,11,U,F,0.0
2018,11,U,G,0.0
2018,11,U,H,1.0
2018,11,U,I,0.0
2018,11,U,J,0.0
2018,11,U,K,0.0
2018,11,U,L,0.0
2018,11,U,M,0.0
2018,11,U,N,2.0
2018,11,U,R,3.0
2018,11,U,S,0.0
2018,11,V,A,3.0
2018,11,V,B,1.0
2018,11,V,C,0.0
2018,11,V,D,0.0
2018,11,V,E,0.0
2018,11,V,F,0.0
2018,11,V,G,0.0
2018,11,V,H,0.0
2018,11,V,I,0.0
2018,11,V,J,0.0
2018,11,V,K,0.0
2018,11,V,L,0.0
2018,11,V,M,0.0
2018,11,V,N,0.0
2018,11,V,R,0.0
2018,11,V,S,0.0
2018,11,W,A,2.0
2018,11,W,B,3.0
2018,11,W,C,0.0
2018,11,W,D,0.0
2018,11,W,E,0.0
2018,11,W,F,0.0
2018,11,W,G,0.0
2018,11,W,H,0.0
2018,11,W,I,0.0
2018,11,W,J,0.0
2018,11,W,K,0.0
2018,11,W,L,0.0
2018,11,W,M,0.0
2018,11,W,N,0.0
2018,11,W,R,1.0
2018,11,W,S,0.0
2018,11,X,A,0.0
2018,11,X,B,8.0
2018,11,X,C,0.0
2018,11,X,D,1.0
2018,11,X,E,2.0
2018,11,X,F,0.0
2018,11,X,G,3.0
2018,11,X,H,2.0
2018,11,X,I,0.0
2018,11,X,J,2.0
2018,11,X,K,1.0
2018,11,X,L,0.0
2018,11,X,M,0.0
2018,11,X,N,5.0
2018,11,X,R,7.0
2018,11,X,S,0.0
2018,11,Y,A,0.0
2018,11,Y,B,5.0
2018,11,Y,C,0.0
2018,11,Y,D,0.0
2018,11,Y,E,0.0
2018,11,Y,F,1.0
2018,11,Y,G,0.0
2018,11,Y,H,0.0
2018,11,Y,I,0.0
2018,11,Y,J,0.0
2018,11,Y,K,0.0
2018,11,Y,L,0.0
2018,11,Y,M,0.0
2018,11,Y,N,0.0
2018,11,Y,R,0.0
2018,11,Y,S,0.0
2018,12,T,A,9.0
2018,12,T,B,22.0
2018,12,T,C,1.0
2018,12,T,D,0.0
2018,12,T,E,3.0
2018,12,T,F,0.0
2018,12,T,G,1.0
2018,12,T,H,3.0
2018,12,T,I,2.0
2018,12,T,J,3.0
2018,12,T,K,3.0
2018,12,T,L,1.0
2018,12,T,M,0.0
2018,12,T,N,1.0
2018,12,T,R,1.0
2018,12,T,S,4.0
2018,12,U,A,7.0
2018,12,U,B,12.0
2018,12,U,C,0.0
2018,12,U,D,0.0
2018,12,U,E,0.0
2018,12,U,F,0.0
2018,12,U,G,0.0
2018,12,U,H,2.0
2018,12,U,I,0.0
2018,12,U,J,0.0
2018,12,U,K,1.0
2018,12,U,L,1.0
2018,12,U,M,0.0
2018,12,U,N,0.0
2018,12,U,R,1.0
2018,12,U,S,1.0
2018,12,V,A,0.0
2018,12,V,B,5.0
2018,12,V,C,0.0
2018,12,V,D,0.0
2018,12,V,E,0.0
2018,12,V,F,0.0
2018,12,V,G,0.0
2018,12,V,H,0.0
2018,12,V,I,0.0
2018,12,V,J,0.0
2018,12,V,K,0.0
2018,12,V,L,0.0
2018,12,V,M,0.0
2018,12,V,N,0.0
2018,12,V,R,0.0
2018,12,V,S,0.0
2018,12,W,A,0.0
2018,12,W,B,1.0
2018,12,W,C,0.0
2018,12,W,D,0.0
2018,12,W,E,0.0
2018,12,W,F,0.0
2018,12,W,G,0.0
2018,12,W,H,0.0
2018,12,W,I,0.0
2018,12,W,J,0.0
2018,12,W,K,0.0
2018,12,W,L,0.0
2018,12,W,M,0.0
2018,12,W,N,0.0
2018,12,W,R,1.0
2018,12,W,S,0.0
2018,12,X,A,3.0
2018,12,X,B,2.0
2018,12,X,C,0.0
2018,12,X,D,4.0
2018,12,X,E,0.0
2018,12,X,F,0.0
2018,12,X,G,3.0
2018,12,X,H,1.0
2018,12,X,I,0.0
2018,12,X,J,1.0
2018,12,X,K,0.0
2018,12,X,L,0.0
2018,12,X,M,0.0
2018,12,X,N,2.0
2018,12,X,R,0.0
2018,12,X,S,1.0
2018,12,Y,A,0.0
2018,12,Y,B,5.0
2018,12,Y,C,0.0
2018,12,Y,D,0.0
2018,12,Y,E,0.0
2018,12,Y,F,1.0
2018,12,Y,G,0.0
2018,12,Y,H,0.0
2018,12,Y,I,0.0
2018,12,Y,J,1.0
2018,12,Y,K,0.0
2018,12,Y,L,1.0
2018,12,Y,M,1.0
2018,12,Y,N,0.0
2018,12,Y,R,0.0
2018,12,Y,S,0.0
2018,13,T,A,6.0
2018,13,T,B,9.0
2018,13,T,C,0.0
2018,13,T,D,0.0
2018,13,T,E,1.0
2018,13,T,F,0.0
2018,13,T,G,0.0
2018,13,T,H,4.0
2018,13,T,I,1.0
2018,13,T,J,1.0
2018,13,T,K,0.0
2018,13,T,L,0.0
2018,13,T,M,0.0
2018,13,T,N,3.0
2018,13,T,R,4.0
2018,13,T,S,4.0
2018,13,U,A,7.0
2018,13,U,B,7.0
2018,13,U,C,0.0
2018,13,U,D,0.0
2018,13,U,E,0.0
2018,13,U,F,0.0
2018,13,U,G,0.0
2018,13,U,H,0.0
2018,13,U,I,0.0
2018,13,U,J,0.0
2018,13,U,K,2.0
2018,13,U,L,2.0
2018,13,U,M,0.0
2018,13,U,N,0.0
2018,13,U,R,0.0
2018,13,U,S,2.0
2018,13,V,A,0.0
2018,13,V,B,1.0
2018,13,V,C,0.0
2018,13,V,D,0.0
2018,13,V,E,0.0
2018,13,V,F,0.0
2018,13,V,G,0.0
2018,13,V,H,0.0
2018,13,V,I,0.0
2018,13,V,J,0.0
2018,13,V,K,0.0
2018,13,V,L,0.0
2018,13,V,M,0.0
2018,13,V,N,0.0
2018,13,V,R,0.0
2018,13,V,S,0.0
2018,13,W,A,0.0
2018,13,W,B,1.0
2018,13,W,C,0.0
2018,13,W,D,0.0
2018,13,W,E,0.0
2018,13,W,F,0.0
2018,13,W,G,0.0
2018,13,W,H,0.0
2018,13,W,I,0.0
2018,13,W,J,0.0
2018,13,W,K,0.0
2018,13,W,L,0.0
2018,13,W,M,0.0
2018,13,W,N,0.0
2018,13,W,R,1.0
2018,13,W,S,0.0
2018,13,X,A,1.0
2018,13,X,B,1.0
2018,13,X,C,0.0
2018,13,X,D,2.0
2018,13,X,E,1.0
2018,13,X,F,0.0
2018,13,X,G,0.0
2018,13,X,H,0.0
2018,13,X,I,0.0
2018,13,X,J,2.0
2018,13,X,K,0.0
2018,13,X,L,0.0
2018,13,X,M,0.0
2018,13,X,N,3.0
2018,13,X,R,0.0
2018,13,X,S,5.0
2018,13,Y,A,0.0
2018,13,Y,B,7.0
2018,13,Y,C,0.0
2018,13,Y,D,0.0
2018,13,Y,E,0.0
2018,13,Y,F,0.0
2018,13,Y,G,0.0
2018,13,Y,H,0.0
2018,13,Y,I,0.0
2018,13,Y,J,0.0
2018,13,Y,K,0.0
2018,13,Y,L,2.0
2018,13,Y,M,0.0
2018,13,Y,N,0.0
2018,13,Y,R,0.0
2018,13,Y,S,2.0
2018,14,T,A,1.0
2018,14,T,B,6.0
2018,14,T,C,0.0
2018,14,T,D,0.0
2018,14,T,E,1.0
2018,14,T,F,0.0
2018,14,T,G,1.0
2018,14,T,H,2.0
2018,14,T,I,1.0
2018,14,T,J,1.0
2018,14,T,K,0.0
2018,14,T,L,4.0
2018,14,T,M,0.0
2018,14,T,N,1.0
2018,14,T,R,0.0
2018,14,T,S,6.0
2018,14,U,A,5.0
2018,14,U,B,5.0
2018,14,U,C,0.0
2018,14,U,D,0.0
2018,14,U,E,0.0
2018,14,U,F,0.0
2018,14,U,G,1.0
2018,14,U,H,5.0
2018,14,U,I,0.0
2018,14,U,J,0.0
2018,14,U,K,0.0
2018,14,U,L,0.0
2018,14,U,M,0.0
2018,14,U,N,0.0
2018,14,U,R,0.0
2018,14,U,S,2.0
2018,14,V,A,0.0
2018,14,V,B,1.0
2018,14,V,C,0.0
2018,14,V,D,0.0
2018,14,V,E,1.0
2018,14,V,F,0.0
2018,14,V,G,0.0
2018,14,V,H,0.0
2018,14,V,I,2.0
2018,14,V,J,1.0
2018,14,V,K,0.0
2018,14,V,L,0.0
2018,14,V,M,0.0
2018,14,V,N,0.0
2018,14,V,R,0.0
2018,14,V,S,0.0
2018,14,W,A,0.0
2018,14,W,B,5.0
2018,14,W,C,0.0
2018,14,W,D,0.0
2018,14,W,E,0.0
2018,14,W,F,0.0
2018,14,W,G,0.0
2018,14,W,H,0.0
2018,14,W,I,0.0
2018,14,W,J,0.0
2018,14,W,K,0.0
2018,14,W,L,0.0
2018,14,W,M,0.0
2018,14,W,N,1.0
2018,14,W,R,0.0
2018,14,W,S,1.0
2018,14,X,A,3.0
2018,14,X,B,0.0
2018,14,X,C,0.0
2018,14,X,D,0.0
2018,14,X,E,0.0
2018,14,X,F,0.0
2018,14,X,G,1.0
2018,14,X,H,0.0
2018,14,X,I,0.0
2018,14,X,J,0.0
2018,14,X,K,0.0
2018,14,X,L,2.0
2018,14,X,M,0.0
2018,14,X,N,3.0
2018,14,X,R,0.0
2018,14,X,S,0.0
2018,14,Y,A,1.0
2018,14,Y,B,1.0
2018,14,Y,C,0.0
2018,14,Y,D,0.0
2018,14,Y,E,0.0
2018,14,Y,F,0.0
2018,14,Y,G,0.0
2018,14,Y,H,0.0
2018,14,Y,I,0.0
2018,14,Y,J,0.0
2018,14,Y,K,0.0
2018,14,Y,L,1.0
2018,14,Y,M,0.0
2018,14,Y,N,0.0
2018,14,Y,R,0.0
2018,14,Y,S,2.0
2018,15,T,A,1.0
2018,15,T,B,2.0
2018,15,T,C,1.0
2018,15,T,D,0.0
2018,15,T,E,0.0
2018,15,T,G,0.0
2018,15,T,I,0.0
2018,15,T,J,2.0
2018,15,T,L,0.0
2018,15,T,M,0.0
2018,15,T,N,0.0
2018,15,T,S,4.0
2018,15,U,A,0.0
2018,15,U,B,0.0
2018,15,U,C,0.0
2018,15,U,D,0.0
2018,15,U,E,0.0
2018,15,U,G,0.0
2018,15,U,I,0.0
2018,15,U,J,1.0
2018,15,U,L,0.0
2018,15,U,M,0.0
2018,15,U,N,0.0
2018,15,U,S,4.0
2018,15,V,A,0.0
2018,15,V,B,0.0
2018,15,V,C,0.0
2018,15,V,D,0.0
2018,15,V,E,0.0
2018,15,V,G,0.0
2018,15,V,I,0.0
2018,15,V,J,1.0
2018,15,V,L,0.0
2018,15,V,M,0.0
2018,15,V,N,0.0
2018,15,V,S,1.0
2018,15,W,A,0.0
2018,15,W,B,0.0
2018,15,W,C,0.0
2018,15,W,D,0.0
2018,15,W,E,0.0
2018,15,W,G,0.0
2018,15,W,I,0.0
2018,15,W,J,0.0
2018,15,W,L,0.0
2018,15,W,M,0.0
2018,15,W,N,0.0
2018,15,W,S,1.0
2018,15,X,A,0.0
2018,15,X,B,0.0
2018,15,X,C,0.0
2018,15,X,D,0.0
2018,15,X,E,0.0
2018,15,X,G,0.0
2018,15,X,I,1.0
2018,15,X,J,0.0
2018,15,X,L,0.0
2018,15,X,M,0.0
2018,15,X,N,2.0
2018,15,X,S,1.0
2018,15,Y,A,0.0
2018,15,Y,B,0.0
2018,15,Y,C,0.0
2018,15,Y,D,0.0
2018,15,Y,E,0.0
2018,15,Y,G,0.0
2018,15,Y,I,0.0
2018,15,Y,J,0.0
2018,15,Y,L,1.0
2018,15,Y,M,0.0
2018,15,Y,N,0.0
2018,15,Y,S,3.0
2018,16,T,B,1.0
2018,16,T,J,4.0
2018,16,T,N,0.0
2018,16,T,S,3.0
2018,16,U,B,0.0
2018,16,U,J,1.0
2018,16,U,N,0.0
2018,16,U,S,4.0
2018,16,V,B,0.0
2018,16,V,J,0.0
2018,16,V,N,0.0
2018,16,V,S,0.0
2018,16,W,B,0.0
2018,16,W,J,0.0
2018,16,W,N,0.0
2018,16,W,S,1.0
2018,16,X,B,0.0
2018,16,X,J,0.0
2018,16,X,N,1.0
2018,16,X,S,0.0
2018,16,Y,B,0.0
2018,16,Y,J,0.0
2018,16,Y,N,0.0
2018,16,Y,S,4.0
2018,17,T,N,0.0
2018,17,T,S,2.0
2018,17,U,N,0.0
2018,17,U,S,3.0
2018,17,V,N,0.0
2018,17,V,S,0.0
2018,17,W,N,0.0
2018,17,W,S,9.0
2018,17,X,N,1.0
2018,17,X,S,0.0
2018,17,Y,N,0.0
2018,17,Y,S,5.0
2018,18,T,S,1.0
2018,18,U,S,0.0
2018,18,V,S,0.0
2018,18,W,S,0.0
2018,18,X,S,0.0
2018,18,Y,S,1.0
2018,19,T,S,1.0
2018,19,U,S,0.0
2018,19,V,S,0.0
2018,19,W,S,0.0
2018,19,X,S,0.0
2018,19,Y,S,1.0
2019,-3,T,A,0.0
2019,-3,T,P,0.0
2019,-3,U,A,0.0
2019,-3,U,P,0.0
2019,-3,V,A,0.0
2019,-3,V,P,0.0
2019,-3,W,A,0.0
2019,-3,W,P,0.0
2019,-3,X,A,0.0
2019,-3,X,P,0.0
2019,-3,Y,A,0.0
2019,-3,Y,P,0.0
2019,-2,T,A,0.0
2019,-2,T,G,0.0
2019,-2,T,J,1.0
2019,-2,T,P,0.0
2019,-2,T,Q,0.0
2019,-2,U,A,5.0
2019,-2,U,G,0.0
2019,-2,U,J,1.0
2019,-2,U,P,1.0
2019,-2,U,Q,1.0
2019,-2,V,A,0.0
2019,-2,V,G,0.0
2019,-2,V,J,0.0
2019,-2,V,P,0.0
2019,-2,V,Q,0.0
2019,-2,W,A,0.0
2019,-2,W,G,0.0
2019,-2,W,J,0.0
2019,-2,W,P,0.0
2019,-2,W,Q,0.0
2019,-2,X,A,0.0
2019,-2,X,G,0.0
2019,-2,X,J,0.0
2019,-2,X,P,0.0
2019,-2,X,Q,0.0
2019,-2,Y,A,0.0
2019,-2,Y,G,0.0
2019,-2,Y,J,1.0
2019,-2,Y,P,3.0
2019,-2,Y,Q,0.0
2019,-1,T,A,1.0
2019,-1,T,B,16.0
2019,-1,T,F,1.0
2019,-1,T,G,0.0
2019,-1,T,J,1.0
2019,-1,T,P,2.0
2019,-1,T,Q,3.0
2019,-1,T,R,0.0
2019,-1,U,A,7.0
2019,-1,U,B,7.0
2019,-1,U,F,0.0
2019,-1,U,G,0.0
2019,-1,U,J,1.0
2019,-1,U,P,0.0
2019,-1,U,Q,0.0
2019,-1,U,R,0.0
2019,-1,V,A,1.0
2019,-1,V,B,0.0
2019,-1,V,F,0.0
2019,-1,V,G,0.0
2019,-1,V,J,0.0
2019,-1,V,P,0.0
2019,-1,V,Q,0.0
2019,-1,V,R,0.0
2019,-1,W,A,0.0
2019,-1,W,B,0.0
2019,-1,W,F,0.0
2019,-1,W,G,0.0
2019,-1,W,J,0.0
2019,-1,W,P,0.0
2019,-1,W,Q,1.0
2019,-1,W,R,0.0
2019,-1,X,A,0.0
2019,-1,X,B,1.0
2019,-1,X,F,0.0
2019,-1,X,G,0.0
2019,-1,X,J,0.0
2019,-1,X,P,0.0
2019,-1,X,Q,0.0
2019,-1,X,R,0.0
2019,-1,Y,A,0.0
2019,-1,Y,B,4.0
2019,-1,Y,F,2.0
2019,-1,Y,G,0.0
2019,-1,Y,J,1.0
2019,-1,Y,P,2.0
2019,-1,Y,Q,0.0
2019,-1,Y,R,0.0
2019,0,T,A,7.0
2019,0,T,B,47.0
2019,0,T,F,4.0
2019,0,T,G,0.0
2019,0,T,H,0.0
2019,0,T,I,0.0
2019,0,T,J,0.0
2019,0,T,K,2.0
2019,0,T,L,0.0
2019,0,T,O,0.0
2019,0,T,Q,0.0
2019,0,T,R,0.0
2019,0,U,A,4.0
2019,0,U,B,13.0
2019,0,U,F,0.0
2019,0,U,G,0.0
2019,0,U,H,0.0
2019,0,U,I,0.0
2019,0,U,J,1.0
2019,0,U,K,0.0
2019,0,U,L,0.0
2019,0,U,O,0.0
2019,0,U,Q,1.0
2019,0,U,R,0.0
2019,0,V,A,0.0
2019,0,V,B,1.0
2019,0,V,F,0.0
2019,0,V,G,0.0
2019,0,V,H,0.0
2019,0,V,I,0.0
2019,0,V,J,0.0
2019,0,V,K,0.0
2019,0,V,L,0.0
2019,0,V,O,0.0
2019,0,V,Q,0.0
2019,0,V,R,0.0
2019,0,W,A,0.0
2019,0,W,B,1.0
2019,0,W,F,0.0
2019,0,W,G,0.0
2019,0,W,H,0.0
2019,0,W,I,0.0
2019,0,W,J,0.0
2019,0,W,K,0.0
2019,0,W,L,0.0
2019,0,W,O,0.0
2019,0,W,Q,0.0
2019,0,W,R,0.0
2019,0,X,A,0.0
2019,0,X,B,0.0
2019,0,X,F,0.0
2019,0,X,G,0.0
2019,0,X,H,0.0
2019,0,X,I,0.0
2019,0,X,J,0.0
2019,0,X,K,0.0
2019,0,X,L,0.0
2019,0,X,O,0.0
2019,0,X,Q,0.0
2019,0,X,R,0.0
2019,0,Y,A,0.0
2019,0,Y,B,7.0
2019,0,Y,F,3.0
2019,0,Y,G,0.0
2019,0,Y,H,0.0
2019,0,Y,I,0.0
2019,0,Y,J,1.0
2019,0,Y,K,0.0
2019,0,Y,L,0.0
2019,0,Y,O,0.0
2019,0,Y,Q,0.0
2019,0,Y,R,0.0
2019,1,T,A,17.0
2019,1,T,B,70.0
2019,1,T,F,9.0
2019,1,T,G,0.0
2019,1,T,H,0.0
2019,1,T,I,1.0
2019,1,T,J,1.0
2019,1,T,K,2.0
2019,1,T,L,0.0
2019,1,T,O,0.0
2019,1,T,R,0.0
2019,1,U,A,6.0
2019,1,U,B,18.0
2019,1,U,F,1.0
2019,1,U,G,0.0
2019,1,U,H,0.0
2019,1,U,I,0.0
2019,1,U,J,1.0
2019,1,U,K,0.0
2019,1,U,L,0.0
2019,1,U,O,0.0
2019,1,U,R,0.0
2019,1,V,A,0.0
2019,1,V,B,2.0
2019,1,V,F,0.0
2019,1,V,G,0.0
2019,1,V,H,0.0
2019,1,V,I,0.0
2019,1,V,J,0.0
2019,1,V,K,0.0
2019,1,V,L,0.0
2019,1,V,O,0.0
2019,1,V,R,0.0
2019,1,W,A,0.0
2019,1,W,B,0.0
2019,1,W,F,0.0
2019,1,W,G,0.0
2019,1,W,H,0.0
2019,1,W,I,0.0
2019,1,W,J,0.0
2019,1,W,K,0.0
2019,1,W,L,0.0
2019,1,W,O,0.0
2019,1,W,R,0.0
2019,1,X,A,0.0
2019,1,X,B,3.0
2019,1,X,F,0.0
2019,1,X,G,0.0
2019,1,X,H,0.0
2019,1,X,I,0.0
2019,1,X,J,0.0
2019,1,X,K,0.0
2019,1,X,L,0.0
2019,1,X,O,0.0
2019,1,X,R,0.0
2019,1,Y,A,1.0
2019,1,Y,B,7.0
2019,1,Y,F,6.0
2019,1,Y,G,0.0
2019,1,Y,H,0.0
2019,1,Y,I,0.0
2019,1,Y,J,1.0
2019,1,Y,K,0.0
2019,1,Y,L,0.0
