calendar-year,setting-1,need-1,academic-year-1,setting-2,need-2,academic-year-2,avg-number-of
2022,8,A,X,9,NONSEND,NONSEND,1.0
2022,8,A,Y,9,A,Y,3.0
2022,8,B,T,9,A,T,1.0
2022,8,B,T,9,B,T,69.0
2022,8,B,T,9,G,T,1.0
2022,8,B,T,9,J,T,1.0
2022,8,B,T,9,NONSEND,NONSEND,1.0
2022,8,B,U,9,B,U,16.0
2022,8,B,X,9,A,X,1.0
2022,8,B,X,9,B,X,8.0
2022,8,B,X,9,J,X,1.0
2022,8,B,X,9,NONSEND,NONSEND,1.0
2022,8,B,Y,9,B,Y,6.0
2022,8,B,Y,9,H,Y,1.0
2022,8,D,X,9,D,X,1.0
2022,8,D,X,9,NONSEND,NONSEND,1.0
2022,8,E,T,9,E,T,1.0
2022,8,E,U,9,E,U,1.0
2022,8,F,Y,9,F,Y,8.0
2022,8,F,Y,9,NONSEND,NONSEND,1.0
2022,8,G,T,9,G,T,1.0
2022,8,G,Y,9,G,Y,1.0
2022,8,H,T,9,H,T,1.0
2022,8,H,U,9,H,U,1.0
2022,8,H,Y,9,H,Y,1.0
2022,8,I,T,9,I,T,2.0
2022,8,I,U,9,I,U,1.0
2022,8,I,V,9,I,V,1.0
2022,8,I,X,9,I,X,2.0
2022,8,I,Y,9,I,Y,1.0
2022,8,J,U,9,J,U,1.0
2022,8,L,T,9,L,T,3.0
2022,8,L,U,9,L,U,1.0
2022,8,L,U,9,NONSEND,NONSEND,1.0
2022,8,L,X,9,L,X,1.0
2022,8,L,Y,9,L,Y,1.0
2022,8,NONSEND,NONSEND,9,B,U,2.0
2022,8,NONSEND,NONSEND,9,B,V,1.0
2022,8,NONSEND,NONSEND,9,B,X,1.0
2022,8,NONSEND,NONSEND,9,B,Y,1.0
2022,8,NONSEND,NONSEND,9,D,X,1.0
2022,8,NONSEND,NONSEND,9,N,X,1.0
2022,8,R,T,9,R,T,1.0
2022,9,A,T,10,A,T,26.0
2022,9,A,T,10,L,T,1.0
2022,9,A,T,10,NONSEND,NONSEND,1.0
2022,9,A,U,10,A,U,12.0
2022,9,A,X,10,A,X,2.0
2022,9,A,Y,10,A,Y,1.0
2022,9,B,T,10,B,T,66.0
2022,9,B,T,10,NONSEND,NONSEND,1.0
2022,9,B,U,10,B,U,18.0
2022,9,B,V,10,B,V,1.0
2022,9,B,X,10,B,X,6.0
2022,9,B,X,10,D,X,1.0
2022,9,B,Y,10,B,Y,6.0
2022,9,D,X,10,D,X,2.0
2022,9,E,T,10,E,T,3.0
2022,9,F,Y,10,F,Y,4.0
2022,9,G,T,10,G,T,2.0
2022,9,G,Y,10,NONSEND,NONSEND,1.0
2022,9,H,T,10,H,T,3.0
2022,9,H,Y,10,H,Y,1.0
2022,9,I,T,10,I,T,3.0
2022,9,I,U,10,I,U,1.0
2022,9,I,V,10,I,V,1.0
2022,9,I,X,10,I,X,1.0
2022,9,I,Y,10,I,Y,1.0
2022,9,J,T,10,J,T,1.0
2022,9,J,U,10,J,U,2.0
2022,9,J,X,10,J,X,1.0
2022,9,L,T,10,L,T,4.0
2022,9,L,U,10,L,U,1.0
2022,9,L,Y,10,L,Y,1.0
2022,9,NONSEND,NONSEND,10,B,T,1.0
2022,9,NONSEND,NONSEND,10,B,U,1.0
2022,9,NONSEND,NONSEND,10,B,X,1.0
2022,9,NONSEND,NONSEND,10,J,X,1.0
2022,9,NONSEND,NONSEND,10,L,U,1.0
2022,9,NONSEND,NONSEND,10,R,W,1.0
2022,9,NONSEND,NONSEND,10,R,X,2.0
2022,9,R,X,10,R,X,1.0
2022,10,A,T,11,A,T,25.0
2022,10,A,T,11,H,T,1.0
2022,10,A,U,11,A,U,10.0
2022,10,A,V,11,A,V,1.0
2022,10,A,X,11,A,X,2.0
2022,10,A,Y,11,A,Y,2.0
2022,10,B,T,11,B,T,78.0
2022,10,B,T,11,E,T,1.0
2022,10,B,T,11,NONSEND,NONSEND,1.0
2022,10,B,U,11,B,U,16.0
2022,10,B,U,11,K,U,1.0
2022,10,B,U,11,N,U,1.0
2022,10,B,V,11,B,V,3.0
2022,10,B,X,11,B,X,6.0
2022,10,B,Y,11,B,Y,7.0
2022,10,D,X,11,D,X,3.0
2022,10,E,T,11,E,T,2.0
2022,10,E,V,11,E,V,1.0
2022,10,E,X,11,E,X,1.0
2022,10,F,U,11,F,U,1.0
2022,10,F,Y,11,F,Y,4.0
2022,10,G,T,11,G,T,2.0
2022,10,G,U,11,G,U,1.0
2022,10,G,X,11,G,X,1.0
2022,10,H,T,11,H,T,1.0
2022,10,H,Y,11,H,Y,1.0
2022,10,I,T,11,I,T,3.0
2022,10,I,X,11,I,X,1.0
2022,10,I,Y,11,I,Y,1.0
2022,10,J,T,11,J,T,1.0
2022,10,J,U,11,J,U,1.0
2022,10,J,X,11,J,X,2.0
2022,10,L,T,11,L,T,6.0
2022,10,L,U,11,L,U,2.0
2022,10,L,X,11,L,X,1.0
2022,10,L,Y,11,L,Y,1.0
2022,10,N,X,11,N,X,1.0
2022,10,NONSEND,NONSEND,11,B,T,1.0
2022,10,NONSEND,NONSEND,11,B,U,1.0
2022,10,NONSEND,NONSEND,11,B,X,2.0
2022,10,NONSEND,NONSEND,11,N,X,1.0
2022,10,NONSEND,NONSEND,11,R,W,1.0
2022,10,NONSEND,NONSEND,11,R,X,2.0
2022,10,R,W,11,R,W,1.0
2022,10,R,X,11,R,X,2.0
2022,11,A,T,12,A,T,17.0
2022,11,A,U,12,A,U,8.0
2022,11,A,X,12,A,X,2.0
2022,11,B,T,12,B,T,56.0
2022,11,B,T,12,J,T,3.0
2022,11,B,T,12,NONSEND,NONSEND,1.0
2022,11,B,U,12,B,U,15.0
2022,11,B,V,12,B,V,1.0
2022,11,B,X,12,B,X,5.0
2022,11,B,X,12,N,X,1.0
2022,11,B,Y,12,B,Y,6.0
2022,11,D,X,12,D,X,3.0
2022,11,D,X,12,N,X,1.0
2022,11,E,T,12,E,T,2.0
2022,11,E,U,12,E,U,1.0
2022,11,E,X,12,E,X,1.0
2022,11,F,Y,12,F,Y,4.0
2022,11,G,T,12,G,T,2.0
2022,11,G,T,12,NONSEND,NONSEND,1.0
2022,11,G,X,12,G,X,1.0
2022,11,H,T,12,H,T,1.0
2022,11,H,U,12,H,U,1.0
2022,11,H,Y,12,H,Y,1.0
2022,11,I,T,12,I,T,3.0
2022,11,I,X,12,I,X,1.0
2022,11,I,Y,12,I,Y,1.0
2022,11,J,U,12,J,U,2.0
2022,11,J,X,12,J,X,1.0
2022,11,K,U,12,K,U,1.0
2022,11,L,T,12,C,T,1.0
2022,11,L,T,12,L,T,2.0
2022,11,L,U,12,L,U,2.0
2022,11,N,U,12,N,U,2.0
2022,11,N,X,12,N,X,2.0
2022,11,NONSEND,NONSEND,12,B,U,1.0
2022,11,NONSEND,NONSEND,12,B,X,1.0
2022,11,NONSEND,NONSEND,12,N,X,1.0
2022,11,NONSEND,NONSEND,12,R,X,1.0
2022,11,R,U,12,R,U,1.0
2022,11,R,W,12,NONSEND,NONSEND,2.0
2022,11,R,W,12,R,W,1.0
2022,11,R,X,12,NONSEND,NONSEND,1.0
2022,11,R,X,12,R,X,4.0
2022,12,A,T,13,A,T,16.0
2022,12,A,U,13,A,U,2.0
2022,12,A,V,13,A,V,1.0
2022,12,A,X,13,A,X,1.0
2022,12,A,X,13,NONSEND,NONSEND,1.0
2022,12,A,Y,13,A,Y,1.0
2022,12,B,T,13,B,T,25.0
2022,12,B,T,13,J,T,1.0
2022,12,B,T,13,NONSEND,NONSEND,14.0
2022,12,B,T,13,S,T,4.0
2022,12,B,U,13,B,U,17.0
2022,12,B,U,13,NONSEND,NONSEND,6.0
2022,12,B,U,13,S,U,1.0
2022,12,B,V,13,B,V,2.0
2022,12,B,V,13,NONSEND,NONSEND,1.0
2022,12,B,X,13,B,X,1.0
2022,12,B,X,13,NONSEND,NONSEND,3.0
2022,12,B,X,13,S,X,1.0
2022,12,B,Y,13,B,Y,8.0
2022,12,B,Y,13,NONSEND,NONSEND,1.0
2022,12,D,X,13,D,X,4.0
2022,12,E,T,13,E,T,5.0
2022,12,E,T,13,NONSEND,NONSEND,1.0
2022,12,E,U,13,E,U,1.0
2022,12,E,X,13,E,X,1.0
2022,12,E,X,13,NONSEND,NONSEND,1.0
2022,12,F,Y,13,F,Y,1.0
2022,12,F,Y,13,NONSEND,NONSEND,2.0
2022,12,G,T,13,G,T,1.0
2022,12,G,X,13,G,X,2.0
2022,12,H,T,13,H,T,1.0
2022,12,H,Y,13,H,Y,1.0
2022,12,I,T,13,I,T,3.0
2022,12,I,X,13,I,X,1.0
2022,12,I,Y,13,I,Y,1.0
2022,12,I,Y,13,NONSEND,NONSEND,1.0
2022,12,J,T,13,J,T,2.0
2022,12,J,T,13,NONSEND,NONSEND,1.0
2022,12,J,U,13,J,U,2.0
2022,12,J,U,13,NONSEND,NONSEND,1.0
2022,12,J,X,13,NONSEND,NONSEND,1.0
2022,12,K,T,13,K,T,1.0
2022,12,K,U,13,K,U,1.0
2022,12,L,T,13,L,T,1.0
2022,12,L,U,13,L,U,1.0
2022,12,N,U,13,A,U,1.0
2022,12,N,U,13,NONSEND,NONSEND,2.0
2022,12,N,X,13,N,X,2.0
2022,12,N,X,13,NONSEND,NONSEND,3.0
2022,12,NONSEND,NONSEND,13,B,U,1.0
2022,12,NONSEND,NONSEND,13,N,X,1.0
2022,12,NONSEND,NONSEND,13,R,T,1.0
2022,12,NONSEND,NONSEND,13,R,U,1.0
2022,12,R,W,13,R,W,1.0
2022,12,R,X,13,NONSEND,NONSEND,4.0
2022,13,A,T,14,A,T,9.0
2022,13,A,T,14,NONSEND,NONSEND,1.0
2022,13,A,U,14,A,U,6.0
2022,13,B,T,14,B,T,16.0
2022,13,B,T,14,NONSEND,NONSEND,5.0
2022,13,B,T,14,S,T,1.0
2022,13,B,U,14,B,U,9.0
2022,13,B,U,14,NONSEND,NONSEND,7.0
2022,13,B,U,14,S,U,1.0
2022,13,B,Y,14,B,Y,9.0
2022,13,B,Y,14,NONSEND,NONSEND,2.0
2022,13,C,T,14,C,T,1.0
2022,13,D,X,14,D,X,2.0
2022,13,E,T,14,E,T,1.0
2022,13,E,T,14,NONSEND,NONSEND,1.0
2022,13,F,Y,14,NONSEND,NONSEND,1.0
2022,13,G,T,14,G,T,1.0
2022,13,G,X,14,G,X,1.0
2022,13,J,T,14,J,T,1.0
2022,13,J,T,14,NONSEND,NONSEND,1.0
2022,13,J,U,14,J,U,1.0
2022,13,K,U,14,K,U,1.0
2022,13,L,X,14,L,X,1.0
2022,13,L,Y,14,L,Y,1.0
2022,13,N,T,14,N,T,1.0
2022,13,N,X,14,N,X,2.0
2022,13,N,X,14,NONSEND,NONSEND,1.0
2022,13,NONSEND,NONSEND,14,L,T,1.0
2022,13,NONSEND,NONSEND,14,S,V,1.0
2022,13,R,T,14,R,T,1.0
2022,13,R,U,14,R,U,1.0
2022,13,R,W,14,R,W,1.0
2022,13,S,T,14,S,T,4.0
2022,13,S,U,14,S,U,1.0
2022,13,S,X,14,S,X,1.0
2022,14,A,T,15,A,T,11.0
2022,14,A,T,15,NONSEND,NONSEND,2.0
2022,14,A,U,15,A,U,9.0
2022,14,A,U,15,NONSEND,NONSEND,3.0
2022,14,A,X,15,A,X,1.0
2022,14,A,Y,15,A,Y,1.0
2022,14,B,T,15,B,T,11.0
2022,14,B,T,15,NONSEND,NONSEND,9.0
2022,14,B,T,15,S,T,2.0
2022,14,B,U,15,B,U,3.0
2022,14,B,U,15,NONSEND,NONSEND,3.0
2022,14,B,U,15,S,U,1.0
2022,14,B,V,15,B,V,1.0
2022,14,B,X,15,NONSEND,NONSEND,1.0
2022,14,B,Y,15,B,Y,1.0
2022,14,B,Y,15,NONSEND,NONSEND,2.0
2022,14,C,T,15,C,T,2.0
2022,14,C,T,15,NONSEND,NONSEND,1.0
2022,14,G,X,15,G,X,1.0
2022,14,H,T,15,H,T,3.0
2022,14,H,U,15,H,U,1.0
2022,14,H,Y,15,H,Y,1.0
2022,14,I,T,15,I,T,1.0
2022,14,I,T,15,NONSEND,NONSEND,1.0
2022,14,J,T,15,J,T,1.0
2022,14,J,T,15,NONSEND,NONSEND,1.0
2022,14,J,U,15,J,U,1.0
2022,14,L,T,15,L,T,3.0
2022,14,L,T,15,NONSEND,NONSEND,1.0
2022,14,L,U,15,L,U,2.0
2022,14,L,X,15,L,X,1.0
2022,14,L,Y,15,L,Y,1.0
2022,14,N,T,15,N,T,1.0
2022,14,N,T,15,NONSEND,NONSEND,1.0
2022,14,N,X,15,N,X,4.0
2022,14,R,T,15,R,T,1.0
2022,14,R,U,15,NONSEND,NONSEND,1.0
2022,14,S,T,15,NONSEND,NONSEND,3.0
2022,14,S,T,15,S,T,5.0
2022,14,S,U,15,NONSEND,NONSEND,1.0
2022,14,S,U,15,S,U,1.0
2022,14,S,V,15,S,V,1.0
2022,14,S,X,15,S,X,1.0
2022,14,S,Y,15,S,Y,1.0
2022,15,A,T,16,A,T,1.0
2022,15,A,T,16,NONSEND,NONSEND,2.0
2022,15,A,T,16,S,T,2.0
2022,15,A,U,16,A,U,1.0
2022,15,A,U,16,NONSEND,NONSEND,5.0
2022,15,A,U,16,S,U,3.0
2022,15,A,V,16,NONSEND,NONSEND,1.0
2022,15,B,T,16,B,T,2.0
2022,15,B,T,16,NONSEND,NONSEND,6.0
2022,15,B,U,16,NONSEND,NONSEND,1.0
2022,15,B,U,16,S,U,1.0
2022,15,B,Y,16,NONSEND,NONSEND,1.0
2022,15,C,T,16,NONSEND,NONSEND,1.0
2022,15,G,X,16,NONSEND,NONSEND,1.0
2022,15,H,T,16,NONSEND,NONSEND,1.0
2022,15,H,U,16,NONSEND,NONSEND,1.0
2022,15,J,T,16,NONSEND,NONSEND,1.0
2022,15,L,T,16,NONSEND,NONSEND,1.0
2022,15,N,T,16,NONSEND,NONSEND,1.0
2022,15,N,X,16,N,X,2.0
2022,15,N,X,16,NONSEND,NONSEND,1.0
2022,15,R,T,16,NONSEND,NONSEND,1.0
2022,15,S,T,16,J,T,3.0
2022,15,S,T,16,NONSEND,NONSEND,1.0
2022,15,S,T,16,S,T,1.0
2022,15,S,U,16,NONSEND,NONSEND,1.0
2022,15,S,X,16,NONSEND,NONSEND,1.0
2022,16,A,T,17,A,T,1.0
2022,16,B,T,17,B,T,2.0
2022,16,J,T,17,J,T,2.0
2022,16,J,T,17,NONSEND,NONSEND,1.0
2022,16,S,T,17,J,T,3.0
2022,16,S,T,17,NONSEND,NONSEND,1.0
2022,16,S,T,17,S,T,2.0
2022,16,S,U,17,S,U,3.0
2022,16,S,X,17,S,X,1.0
2022,16,S,Y,17,S,Y,1.0
2022,17,B,T,18,B,T,1.0
2022,17,J,T,18,J,T,3.0
2022,17,J,U,18,J,U,1.0
2022,17,J,X,18,J,X,1.0
2022,17,N,X,18,N,X,1.0
2022,17,NONSEND,NONSEND,18,N,X,1.0
2022,17,NONSEND,NONSEND,18,S,T,1.0
2022,17,S,T,18,S,T,2.0
2022,17,S,U,18,S,U,3.0
2022,17,S,X,18,S,X,2.0
2022,17,S,Y,18,S,Y,2.0
2022,18,N,X,19,NONSEND,NONSEND,1.0
2022,18,S,T,19,NONSEND,NONSEND,3.0
2022,18,S,U,19,NONSEND,NONSEND,3.0
2022,18,S,U,19,S,U,1.0
2022,18,S,V,19,NONSEND,NONSEND,1.0
2022,18,S,W,19,NONSEND,NONSEND,2.0
2022,18,S,X,19,NONSEND,NONSEND,1.0
2022,18,S,Y,19,NONSEND,NONSEND,2.0
2022,20,S,Y,21,NONSEND,NONSEND,1.0
