calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2020,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,-3,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.17,0.57
2020,6,174.0,11.78,18.0,155.0,155.0,166.0,171.0,184.0,194.0,194.0,166.7,181.3
2020,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,25.3,6.45,9.0,17.0,17.0,19.0,24.0,28.0,38.0,38.0,21.3,29.3
2020,3,165.9,10.11,18.0,153.0,153.0,157.0,163.0,175.0,180.0,180.0,159.63,172.17
2020,12,139.4,10.67,14.0,117.0,117.0,134.0,138.0,148.0,151.0,151.0,132.79,146.01
2020,2,167.2,9.8,12.0,151.0,151.0,161.0,168.0,173.0,185.0,185.0,161.13,173.27
2020,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,19,6.3,5.06,7.0,0.0,0.0,2.0,7.0,9.0,18.0,18.0,3.16,9.44
2020,11,141.7,5.44,7.0,136.0,136.0,137.0,139.0,144.0,155.0,155.0,138.33,145.07
2020,9,162.3,8.85,6.0,147.0,147.0,158.0,162.0,164.0,183.0,183.0,156.81,167.79
2020,5,183.2,10.0,10.0,171.0,171.0,176.0,179.0,186.0,208.0,208.0,177.0,189.4
2020,14,58.6,9.36,15.0,42.0,42.0,51.0,59.0,66.0,71.0,71.0,52.8,64.4
2020,16,31.4,8.7,15.0,18.0,18.0,22.0,32.0,37.0,47.0,47.0,26.01,36.79
2020,10,168.4,7.99,14.0,154.0,154.0,162.0,166.0,176.0,181.0,181.0,163.45,173.35
2020,18,5.8,3.09,4.0,2.0,2.0,4.0,4.0,8.0,11.0,11.0,3.88,7.72
2020,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,197.3,6.54,13.0,190.0,190.0,191.0,195.0,204.0,209.0,209.0,193.24,201.36
2021,0,108.8,8.65,15.0,92.0,92.0,102.0,107.0,117.0,121.0,121.0,103.44,114.16
2021,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,183.9,13.19,16.0,159.0,159.0,177.0,181.0,193.0,208.0,208.0,175.73,192.07
2021,20,0.8,1.78,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,-0.3,1.9
2021,1,141.9,15.21,16.0,120.0,120.0,136.0,138.0,152.0,174.0,174.0,132.47,151.33
2021,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,-2,14.8,5.53,8.0,4.0,4.0,11.0,14.0,19.0,23.0,23.0,11.37,18.23
2021,4,177.5,11.6,25.0,161.0,161.0,163.0,177.0,188.0,197.0,197.0,170.31,184.69
2021,-1,56.3,7.87,11.0,42.0,42.0,50.0,55.0,61.0,69.0,69.0,51.42,61.18
2021,15,25.6,4.76,10.0,19.0,19.0,21.0,24.0,31.0,33.0,33.0,22.65,28.55
2021,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
