calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2019,16,25.0,3.58,5.0,21.0,21.0,23.0,23.0,28.0,32.0,32.0,22.78,27.22
2019,10,167.1,7.66,13.0,157.0,157.0,159.0,167.0,172.0,181.0,181.0,162.35,171.85
2019,18,2.9,1.64,1.0,1.0,1.0,2.0,3.0,3.0,7.0,7.0,1.88,3.92
2019,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,176.3,5.97,4.0,167.0,167.0,173.0,175.0,177.0,190.0,190.0,172.6,180.0
2020,0,112.9,13.13,23.0,89.0,89.0,100.0,113.0,123.0,134.0,134.0,104.76,121.04
2020,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,199.6,10.11,12.0,179.0,179.0,193.0,200.0,205.0,218.0,218.0,193.33,205.87
2020,20,0.9,1.81,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,-0.22,2.02
2020,1,139.0,15.96,19.0,107.0,107.0,131.0,134.0,150.0,161.0,161.0,129.11,148.89
2020,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,-2,19.3,6.48,9.0,11.0,11.0,14.0,16.0,23.0,31.0,31.0,15.28,23.32
2020,4,188.7,8.63,10.0,168.0,168.0,186.0,189.0,196.0,201.0,201.0,183.35,194.05
2020,-1,57.5,9.69,12.0,43.0,43.0,50.0,57.0,62.0,77.0,77.0,51.5,63.5
2020,15,23.2,6.27,10.0,13.0,13.0,19.0,20.0,29.0,34.0,34.0,19.31,27.09
2020,21,0.3,0.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.1,0.7
2020,13,98.3,5.18,8.0,91.0,91.0,95.0,97.0,103.0,108.0,108.0,95.09,101.51
2020,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,-3,1.3,1.85,2.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,0.16,2.44
2020,6,212.0,12.49,12.0,199.0,199.0,204.0,206.0,216.0,245.0,245.0,204.26,219.74
2020,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,21.5,3.83,3.0,16.0,16.0,19.0,21.0,22.0,31.0,31.0,19.13,23.87
2020,3,184.0,9.34,4.0,167.0,167.0,181.0,182.0,185.0,203.0,203.0,178.21,189.79
2020,12,138.9,6.74,12.0,128.0,128.0,132.0,138.0,144.0,149.0,149.0,134.72,143.08
2020,2,159.2,8.46,10.0,144.0,144.0,153.0,158.0,163.0,176.0,176.0,153.96,164.44
2020,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,19,2.7,2.05,3.0,0.0,0.0,1.0,2.0,4.0,6.0,6.0,1.43,3.97
2020,11,168.2,8.68,15.0,152.0,152.0,162.0,168.0,177.0,178.0,178.0,162.82,173.58
2020,9,186.1,9.59,11.0,171.0,171.0,181.0,181.0,192.0,206.0,206.0,180.16,192.04
2020,5,212.6,15.82,21.0,193.0,193.0,201.0,205.0,222.0,250.0,250.0,202.8,222.4
2020,14,63.0,8.04,12.0,49.0,49.0,58.0,62.0,70.0,75.0,75.0,58.02,67.98
2020,16,26.6,6.3,10.0,15.0,15.0,21.0,25.0,31.0,37.0,37.0,22.7,30.5
2020,10,175.4,8.45,16.0,162.0,162.0,167.0,177.0,183.0,186.0,186.0,170.16,180.64
2020,18,6.1,6.06,9.0,0.0,0.0,1.0,4.0,10.0,20.0,20.0,2.35,9.85
2020,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,196.2,7.6,12.0,187.0,187.0,189.0,196.0,201.0,212.0,212.0,191.49,200.91
2021,0,110.8,15.8,14.0,81.0,81.0,105.0,105.0,119.0,143.0,143.0,101.0,120.6
2021,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,222.9,11.35,10.0,205.0,205.0,216.0,219.0,226.0,245.0,245.0,215.86,229.94
2021,20,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.19,0.81
2021,1,146.5,10.22,16.0,129.0,129.0,137.0,145.0,153.0,163.0,163.0,140.17,152.83
2021,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,-2,22.4,5.92,10.0,13.0,13.0,17.0,23.0,27.0,31.0,31.0,18.73,26.07
2021,4,201.0,7.87,6.0,186.0,186.0,198.0,198.0,204.0,214.0,214.0,196.12,205.88
2021,-1,61.0,11.61,11.0,43.0,43.0,57.0,59.0,68.0,82.0,82.0,53.8,68.2
2021,15,23.2,6.03,12.0,15.0,15.0,18.0,21.0,30.0,32.0,32.0,19.46,26.94
2021,21,0.4,0.92,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-0.17,0.97
2021,13,120.9,9.74,12.0,107.0,107.0,114.0,121.0,126.0,142.0,142.0,114.86,126.94
2021,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,-3,1.3,1.73,2.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.22,2.38
2021,6,219.6,13.28,12.0,200.0,200.0,211.0,215.0,223.0,252.0,252.0,211.37,227.83
2021,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,17,21.8,6.08,10.0,11.0,11.0,18.0,19.0,28.0,30.0,30.0,18.03,25.57
2021,3,178.7,10.14,21.0,163.0,163.0,167.0,182.0,188.0,189.0,189.0,172.42,184.98
2021,12,117.3,11.0,12.0,95.0,95.0,113.0,118.0,125.0,132.0,132.0,110.48,124.12
2021,2,159.1,17.71,21.0,128.0,128.0,150.0,161.0,171.0,187.0,187.0,148.12,170.08
2021,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,19,6.4,5.77,8.0,0.0,0.0,1.0,5.0,9.0,19.0,19.0,2.83,9.97
2021,11,177.1,9.27,19.0,160.0,160.0,166.0,178.0,185.0,186.0,186.0,171.36,182.84
2021,9,201.8,9.1,12.0,189.0,189.0,195.0,199.0,207.0,219.0,219.0,196.16,207.44
2021,5,199.0,10.32,6.0,172.0,172.0,198.0,199.0,204.0,213.0,213.0,192.6,205.4
2021,14,69.2,8.01,12.0,55.0,55.0,63.0,67.0,75.0,85.0,85.0,64.24,74.16
2021,16,25.3,9.78,10.0,18.0,18.0,18.0,22.0,28.0,52.0,52.0,19.24,31.36
2021,10,191.4,8.21,12.0,180.0,180.0,184.0,192.0,196.0,209.0,209.0,186.31,196.49
2021,18,4.5,3.11,4.0,1.0,1.0,2.0,4.0,6.0,12.0,12.0,2.57,6.43
2021,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,203.4,11.04,9.0,184.0,184.0,199.0,203.0,208.0,227.0,227.0,196.56,210.24
2022,0,118.4,19.31,39.0,91.0,91.0,96.0,119.0,135.0,147.0,147.0,106.43,130.37
2022,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7,232.6,16.97,22.0,210.0,210.0,221.0,228.0,243.0,268.0,268.0,222.08,243.12
2022,20,1.2,1.6,2.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.21,2.19
2022,1,147.7,15.94,24.0,123.0,123.0,134.0,147.0,158.0,177.0,177.0,137.82,157.58
2022,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,-2,23.1,6.2,4.0,15.0,15.0,20.0,21.0,24.0,40.0,40.0,19.25,26.95
2022,4,191.0,10.36,21.0,174.0,174.0,181.0,190.0,202.0,205.0,205.0,184.58,197.42
2022,-1,61.9,8.93,11.0,47.0,47.0,55.0,61.0,66.0,78.0,78.0,56.37,67.43
2022,15,26.2,7.24,11.0,17.0,17.0,20.0,25.0,31.0,42.0,42.0,21.72,30.68
2022,21,0.3,0.46,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.58
